Date/Time,Unit,Value,a
08-06-15 7:30:01,C,23,119
08-06-15 8:30:01,C,16,613
08-06-15 9:30:01,C,25,119
08-06-15 10:30:01,C,34,113
08-06-15 11:30:01,C,32,615
08-06-15 12:30:01,C,31,117
08-06-15 13:30:01,C,28,119
08-06-15 14:30:01,C,35,611
08-06-15 15:30:01,C,44,591
08-06-15 16:30:01,C,44,092
08-06-15 17:30:01,C,41,1
08-06-15 18:30:01,C,30,118
08-06-15 19:30:01,C,22,618
08-06-15 20:30:01,C,19,116
08-06-15 21:30:01,C,16,613
08-06-15 22:30:01,C,16,112
08-06-15 23:30:01,C,15,611
09-06-15 0:30:01,C,15,111
09-06-15 1:30:01,C,13,608
09-06-15 2:30:01,C,12,606
09-06-15 3:30:01,C,12,606
09-06-15 4:30:01,C,12,606
09-06-15 5:30:01,C,12,606
09-06-15 6:30:01,C,13,107
09-06-15 7:30:01,C,15,111
09-06-15 8:30:01,C,18,615
09-06-15 9:30:01,C,23,119
09-06-15 10:30:01,C,24,119
09-06-15 11:30:01,C,29,118
09-06-15 12:30:01,C,27,619
09-06-15 13:30:01,C,26,619
09-06-15 14:30:01,C,28,618
09-06-15 15:30:01,C,30,617
09-06-15 16:30:01,C,24,619
09-06-15 17:30:01,C,20,617
09-06-15 18:30:01,C,19,616
09-06-15 19:30:01,C,18,115
09-06-15 20:30:01,C,16,112
09-06-15 21:30:01,C,15,111
09-06-15 22:30:01,C,13,608
09-06-15 23:30:01,C,13,107
10-06-15 0:30:01,C,12,606
10-06-15 1:30:01,C,13,107
10-06-15 2:30:01,C,12,105
10-06-15 3:30:01,C,11,604
10-06-15 4:30:01,C,11,604
10-06-15 5:30:01,C,11,604
10-06-15 6:30:01,C,11,604
10-06-15 7:30:01,C,13,608
10-06-15 8:30:01,C,13,608
10-06-15 9:30:01,C,12,606
10-06-15 10:30:01,C,14,61
10-06-15 11:30:01,C,16,112
10-06-15 12:30:01,C,18,115
10-06-15 13:30:01,C,17,113
10-06-15 14:30:01,C,16,613
10-06-15 15:30:01,C,20,617
10-06-15 16:30:01,C,27,119
10-06-15 17:30:01,C,14,61
10-06-15 18:30:01,C,13,608
10-06-15 19:30:01,C,14,109
10-06-15 20:30:01,C,13,608
10-06-15 21:30:01,C,12,606
10-06-15 22:30:01,C,11,103
10-06-15 23:30:01,C,10,601
11-06-15 0:30:01,C,10,1
11-06-15 1:30:01,C,9,599
11-06-15 2:30:01,C,9,599
11-06-15 3:30:01,C,9,098
11-06-15 4:30:01,C,8,095
11-06-15 5:30:01,C,7,594
11-06-15 6:30:01,C,7,594
11-06-15 7:30:01,C,9,599
11-06-15 8:30:01,C,11,604
11-06-15 9:30:01,C,12,606
11-06-15 10:30:01,C,14,109
11-06-15 11:30:01,C,21,118
11-06-15 12:30:01,C,22,118
11-06-15 13:30:01,C,21,118
11-06-15 14:30:01,C,21,118
11-06-15 15:30:01,C,28,119
11-06-15 16:30:01,C,31,616
11-06-15 17:30:01,C,34,113
11-06-15 18:30:01,C,30,118
11-06-15 19:30:01,C,27,619
11-06-15 20:30:01,C,26,119
11-06-15 21:30:01,C,24,619
11-06-15 22:30:01,C,23,619
11-06-15 23:30:01,C,22,618
12-06-15 0:30:01,C,21,618
12-06-15 1:30:01,C,20,617
12-06-15 2:30:01,C,20,117
12-06-15 3:30:01,C,19,616
12-06-15 4:30:01,C,18,615
12-06-15 5:30:01,C,18,115
12-06-15 6:30:01,C,17,614
12-06-15 7:30:01,C,17,614
12-06-15 8:30:01,C,17,113
12-06-15 9:30:01,C,18,115
12-06-15 10:30:01,C,18,615
12-06-15 11:30:01,C,19,616
12-06-15 12:30:01,C,21,118
12-06-15 13:30:01,C,23,119
12-06-15 14:30:01,C,28,618
12-06-15 15:30:01,C,25,619
12-06-15 16:30:01,C,26,119
12-06-15 17:30:01,C,26,619
