Date/Time,Unit,Value,a
12-06-2016 19:44,%RH,34,454
12-06-2016 20:44,%RH,31,82
12-06-2016 21:44,%RH,37,709
12-06-2016 22:44,%RH,39,642
12-06-2016 23:44,%RH,40,283
13-06-2016 0:44,%RH,41,56
13-06-2016 1:44,%RH,42,831
13-06-2016 2:44,%RH,44,94
13-06-2016 3:44,%RH,45,978
13-06-2016 4:44,%RH,45,978
13-06-2016 5:44,%RH,47,225
13-06-2016 6:44,%RH,47,846
13-06-2016 7:44,%RH,48,465
13-06-2016 8:44,%RH,49,83
13-06-2016 9:44,%RH,48,465
13-06-2016 10:44,%RH,48,465
13-06-2016 11:44,%RH,47,846
13-06-2016 12:44,%RH,48,465
13-06-2016 13:44,%RH,39,642
13-06-2016 14:44,%RH,34,454
13-06-2016 15:44,%RH,35,761
13-06-2016 16:44,%RH,45,352
13-06-2016 17:44,%RH,43,463
13-06-2016 18:44,%RH,44,94
13-06-2016 19:44,%RH,45,352
13-06-2016 20:44,%RH,42,831
13-06-2016 21:44,%RH,44,94
13-06-2016 22:44,%RH,49,699
13-06-2016 23:44,%RH,49,699
14-06-2016 0:44,%RH,50,927
14-06-2016 1:44,%RH,50,927
14-06-2016 2:44,%RH,52,147
14-06-2016 3:44,%RH,52,147
14-06-2016 4:44,%RH,52,755
14-06-2016 5:44,%RH,52,755
14-06-2016 6:44,%RH,53,361
14-06-2016 7:44,%RH,56,367
14-06-2016 8:44,%RH,57,558
14-06-2016 9:44,%RH,54,569
14-06-2016 10:44,%RH,41,56
14-06-2016 11:44,%RH,26,473
14-06-2016 12:44,%RH,25,119
14-06-2016 13:44,%RH,19,639
14-06-2016 14:44,%RH,14,53
14-06-2016 15:44,%RH,14,757
14-06-2016 16:44,%RH,26,473
14-06-2016 17:44,%RH,29,827
14-06-2016 18:44,%RH,39,642
14-06-2016 19:44,%RH,59,92
14-06-2016 20:44,%RH,78,39
14-06-2016 21:44,%RH,84,659
14-06-2016 22:44,%RH,95,54
14-06-2016 23:44,%RH,100,
15-06-2016 0:44,%RH,100,
15-06-2016 1:44,%RH,100,
15-06-2016 2:44,%RH,100,
15-06-2016 3:44,%RH,100,
15-06-2016 4:44,%RH,100,
15-06-2016 5:44,%RH,96,479
15-06-2016 6:44,%RH,70,219
15-06-2016 7:44,%RH,70,775
15-06-2016 8:44,%RH,62,835
15-06-2016 9:44,%RH,43,463
15-06-2016 10:44,%RH,48,465
15-06-2016 11:44,%RH,40,922
15-06-2016 12:44,%RH,33,14
15-06-2016 13:44,%RH,28,49
15-06-2016 14:44,%RH,18,947
15-06-2016 15:44,%RH,41,56
15-06-2016 16:44,%RH,42,831
15-06-2016 17:44,%RH,25,797
15-06-2016 18:44,%RH,27,82
15-06-2016 19:44,%RH,59,92
15-06-2016 20:44,%RH,77,322
15-06-2016 21:44,%RH,78,922
15-06-2016 22:44,%RH,78,922
15-06-2016 23:44,%RH,98,821
16-06-2016 0:44,%RH,100,
16-06-2016 1:44,%RH,100,
16-06-2016 2:44,%RH,100,
16-06-2016 3:44,%RH,100,
16-06-2016 4:44,%RH,100,
16-06-2016 5:44,%RH,100,
16-06-2016 6:44,%RH,100,
16-06-2016 7:44,%RH,100,
16-06-2016 8:44,%RH,100,
16-06-2016 9:44,%RH,52,755
16-06-2016 10:44,%RH,33,798
16-06-2016 11:44,%RH,40,283
16-06-2016 12:44,%RH,25,797
16-06-2016 13:44,%RH,20,33
16-06-2016 14:44,%RH,37,61
16-06-2016 15:44,%RH,21,707
16-06-2016 16:44,%RH,23,759
16-06-2016 17:44,%RH,40,922
16-06-2016 18:44,%RH,89,7
16-06-2016 19:44,%RH,91,67
16-06-2016 20:44,%RH,100,
16-06-2016 21:44,%RH,100,
