Date/Time,Unit,Value,a
24-06-16 22:28:01,%RH,36,778
24-06-16 23:28:01,%RH,48,719
25-06-16 0:28:01,%RH,48,719
25-06-16 1:28:01,%RH,49,368
25-06-16 2:28:01,%RH,48,069
25-06-16 3:28:01,%RH,48,069
25-06-16 4:28:01,%RH,48,069
25-06-16 5:28:01,%RH,49,368
25-06-16 6:28:01,%RH,50,016
25-06-16 7:28:01,%RH,50,016
25-06-16 8:28:01,%RH,50,016
25-06-16 9:28:01,%RH,48,719
25-06-16 10:28:01,%RH,48,719
25-06-16 11:28:01,%RH,49,368
25-06-16 12:28:01,%RH,48,719
25-06-16 13:28:01,%RH,48,719
25-06-16 14:28:01,%RH,47,417
25-06-16 15:28:01,%RH,47,417
25-06-16 16:28:01,%RH,47,417
25-06-16 17:28:01,%RH,48,069
25-06-16 18:28:01,%RH,48,719
25-06-16 19:28:01,%RH,48,719
25-06-16 20:28:01,%RH,50,016
25-06-16 21:28:01,%RH,50,016
25-06-16 22:28:01,%RH,51,95
25-06-16 23:28:01,%RH,51,307
26-06-16 0:28:01,%RH,51,95
26-06-16 1:28:01,%RH,52,591
26-06-16 2:28:01,%RH,52,591
26-06-16 3:28:01,%RH,53,87
26-06-16 4:28:01,%RH,53,87
26-06-16 5:28:01,%RH,54,507
26-06-16 6:28:01,%RH,54,507
26-06-16 7:28:01,%RH,55,143
26-06-16 8:28:01,%RH,54,507
26-06-16 9:28:01,%RH,53,231
26-06-16 10:28:01,%RH,54,507
26-06-16 11:28:01,%RH,54,507
26-06-16 12:28:01,%RH,54,507
26-06-16 13:28:01,%RH,55,777
26-06-16 14:28:01,%RH,54,507
26-06-16 15:28:01,%RH,53,87
26-06-16 16:28:01,%RH,53,87
26-06-16 17:28:01,%RH,53,231
26-06-16 18:28:01,%RH,53,231
26-06-16 19:28:01,%RH,53,87
26-06-16 20:28:01,%RH,53,87
26-06-16 21:28:01,%RH,53,231
26-06-16 22:28:01,%RH,55,143
26-06-16 23:28:01,%RH,55,143
27-06-16 0:28:01,%RH,53,87
27-06-16 1:28:01,%RH,55,777
27-06-16 2:28:01,%RH,57,04
27-06-16 3:28:01,%RH,55,777
27-06-16 4:28:01,%RH,56,409
27-06-16 5:28:01,%RH,57,04
27-06-16 6:28:01,%RH,57,67
27-06-16 7:28:01,%RH,57,04
27-06-16 8:28:01,%RH,60,173
27-06-16 9:28:01,%RH,48,069
27-06-16 10:28:01,%RH,38,802
27-06-16 11:28:01,%RH,30,625
27-06-16 12:28:01,%RH,29,241
27-06-16 13:28:01,%RH,27,851
27-06-16 14:28:01,%RH,18,668
27-06-16 15:28:01,%RH,16,513
27-06-16 16:28:01,%RH,11,432
27-06-16 17:28:01,%RH,21,521
27-06-16 18:28:01,%RH,23,644
27-06-16 19:28:01,%RH,29,241
27-06-16 20:28:01,%RH,44,793
27-06-16 21:28:01,%RH,53,231
27-06-16 22:28:01,%RH,58,298
27-06-16 23:28:01,%RH,67,537
28-06-16 0:28:01,%RH,73,509
28-06-16 1:28:01,%RH,77,019
28-06-16 2:28:01,%RH,81,616
28-06-16 3:28:01,%RH,85
28-06-16 4:28:01,%RH,86,672
28-06-16 5:28:01,%RH,90,52
28-06-16 6:28:01,%RH,91,064
28-06-16 7:28:01,%RH,87,226
28-06-16 8:28:01,%RH,76,438
28-06-16 9:28:01,%RH,38,129
