Date/Time,Unit,Value,a
30-06-15 20:34:01,%RH,42,146
30-06-15 21:34:01,%RH,39,474
30-06-15 22:34:01,%RH,41,48
30-06-15 23:34:01,%RH,41,48
01-07-15 0:34:01,%RH,42,81
01-07-15 1:34:01,%RH,43,472
01-07-15 2:34:01,%RH,44,793
01-07-15 3:34:01,%RH,44,793
01-07-15 4:34:01,%RH,46,763
01-07-15 5:34:01,%RH,47,417
01-07-15 6:34:01,%RH,48,719
01-07-15 7:34:01,%RH,46,763
01-07-15 8:34:01,%RH,52,591
01-07-15 9:34:01,%RH,40,813
01-07-15 10:34:01,%RH,38,129
01-07-15 11:34:01,%RH,29,933
01-07-15 12:34:01,%RH,25,052
01-07-15 13:34:01,%RH,24,349
01-07-15 14:34:01,%RH,25,052
01-07-15 15:34:01,%RH,27,153
01-07-15 16:34:01,%RH,27,851
01-07-15 17:34:01,%RH,27,153
01-07-15 18:34:01,%RH,50,016
01-07-15 19:34:01,%RH,61,415
01-07-15 20:34:01,%RH,75,855
01-07-15 21:34:01,%RH,84,44
01-07-15 22:34:01,%RH,85,559
01-07-15 23:34:01,%RH,87,779
02-07-15 0:34:01,%RH,89,975
02-07-15 1:34:01,%RH,90,52
02-07-15 2:34:01,%RH,92,146
02-07-15 3:34:01,%RH,93,223
02-07-15 4:34:01,%RH,94,294
02-07-15 5:34:01,%RH,92,686
02-07-15 6:34:01,%RH,83,315
02-07-15 7:34:01,%RH,57,04
02-07-15 8:34:01,%RH,34,741
02-07-15 9:34:01,%RH,17,952
02-07-15 10:34:01,%RH,19,384
02-07-15 11:34:01,%RH,22,23
02-07-15 12:34:01,%RH,25,754
02-07-15 13:34:01,%RH,27,153
02-07-15 14:34:01,%RH,19,384
02-07-15 15:34:01,%RH,27,153
02-07-15 16:34:01,%RH,57,04
02-07-15 17:34:01,%RH,58,924
02-07-15 18:34:01,%RH,62,034
02-07-15 19:34:01,%RH,88,88
02-07-15 20:34:01,%RH,100
02-07-15 21:34:01,%RH,100
02-07-15 22:34:01,%RH,100
02-07-15 23:34:01,%RH,100
03-07-15 0:34:01,%RH,100
03-07-15 1:34:01,%RH,100
03-07-15 2:34:01,%RH,100
03-07-15 3:34:01,%RH,100
03-07-15 4:34:01,%RH,100
03-07-15 5:34:01,%RH,100
03-07-15 6:34:01,%RH,100
03-07-15 7:34:01,%RH,100
03-07-15 8:34:01,%RH,48,069
03-07-15 9:34:01,%RH,20,81
03-07-15 10:34:01,%RH,18,668
03-07-15 11:34:01,%RH,21,521
03-07-15 12:34:01,%RH,34,058
03-07-15 13:34:01,%RH,40,144
03-07-15 14:34:01,%RH,87,779
03-07-15 15:34:01,%RH,61,415
03-07-15 16:34:01,%RH,61,415
03-07-15 17:34:01,%RH,19,384
03-07-15 18:34:01,%RH,61,415
03-07-15 19:34:01,%RH,79,33
03-07-15 20:34:01,%RH,89,428
03-07-15 21:34:01,%RH,91,064
03-07-15 22:34:01,%RH,95,359
03-07-15 23:34:01,%RH,96,945
04-07-15 0:34:01,%RH,99,558
04-07-15 1:34:01,%RH,100
04-07-15 2:34:01,%RH,100
04-07-15 3:34:01,%RH,100
04-07-15 4:34:01,%RH,100
04-07-15 5:34:01,%RH,100
04-07-15 6:34:01,%RH,93,76
04-07-15 7:34:01,%RH,69,345
04-07-15 8:34:01,%RH,46,763
04-07-15 9:34:01,%RH,32,003
04-07-15 10:34:01,%RH,24,349
04-07-15 11:34:01,%RH,32,003
04-07-15 12:34:01,%RH,44,793
04-07-15 13:34:01,%RH,40,813
04-07-15 14:34:01,%RH,41,48
04-07-15 15:34:01,%RH,45,451
04-07-15 16:34:01,%RH,61,415
04-07-15 17:34:01,%RH,68,141
04-07-15 18:34:01,%RH,70,542
04-07-15 19:34:01,%RH,66,932
04-07-15 20:34:01,%RH,74,098
04-07-15 21:34:01,%RH,80,476
04-07-15 22:34:01,%RH,83,878
04-07-15 23:34:01,%RH,86,672
05-07-15 0:34:01,%RH,89,975
05-07-15 1:34:01,%RH,92,146
05-07-15 2:34:01,%RH,93,223
05-07-15 3:34:01,%RH,97,995
05-07-15 4:34:01,%RH,98,517
05-07-15 5:34:01,%RH,97,471
05-07-15 6:34:01,%RH,85,559
05-07-15 7:34:01,%RH,66,325
05-07-15 8:34:01,%RH,42,146
05-07-15 9:34:01,%RH,13,619
05-07-15 10:34:01,%RH,19,384
05-07-15 11:34:01,%RH,20,098
05-07-15 12:34:01,%RH,25,754
05-07-15 13:34:01,%RH,34,741
05-07-15 14:34:01,%RH,20,81
05-07-15 15:34:01,%RH,17,233
05-07-15 16:34:01,%RH,7,757
05-07-15 17:34:01,%RH,15,792
05-07-15 18:34:01,%RH,27,153
05-07-15 19:34:01,%RH,34,058
05-07-15 20:34:01,%RH,36,778
05-07-15 21:34:01,%RH,39,474
05-07-15 22:34:01,%RH,42,81
05-07-15 23:34:01,%RH,45,451
06-07-15 0:34:01,%RH,47,417
06-07-15 1:34:01,%RH,50,016
06-07-15 2:34:01,%RH,51,95
06-07-15 3:34:01,%RH,55,143
06-07-15 4:34:01,%RH,57,04
06-07-15 5:34:01,%RH,58,298
06-07-15 6:34:01,%RH,59,549
06-07-15 7:34:01,%RH,60,173
06-07-15 8:34:01,%RH,52,591
06-07-15 9:34:01,%RH,53,231
06-07-15 10:34:01,%RH,52,591
06-07-15 11:34:01,%RH,50,662
06-07-15 12:34:01,%RH,48,719
06-07-15 13:34:01,%RH,48,069
06-07-15 14:34:01,%RH,46,108
06-07-15 15:34:01,%RH,43,472
06-07-15 16:34:01,%RH,40,813
06-07-15 17:34:01,%RH,36,778
06-07-15 18:34:01,%RH,36,778
06-07-15 19:34:01,%RH,36,1
06-07-15 20:34:01,%RH,38,802
06-07-15 21:34:01,%RH,40,144
06-07-15 22:34:01,%RH,40,144
06-07-15 23:34:01,%RH,41,48
07-07-15 0:34:01,%RH,44,134
07-07-15 1:34:01,%RH,44,793
07-07-15 2:34:01,%RH,47,417
07-07-15 3:34:01,%RH,49,368
07-07-15 4:34:01,%RH,50,662
07-07-15 5:34:01,%RH,52,591
07-07-15 6:34:01,%RH,55,777
07-07-15 7:34:01,%RH,60,173
07-07-15 8:34:01,%RH,55,777
07-07-15 9:34:01,%RH,53,87
07-07-15 10:34:01,%RH,50,016
07-07-15 11:34:01,%RH,48,719
07-07-15 12:34:01,%RH,44,134
07-07-15 13:34:01,%RH,40,813
07-07-15 14:34:01,%RH,38,802
07-07-15 15:34:01,%RH,43,472
07-07-15 16:34:01,%RH,44,134
07-07-15 17:34:01,%RH,43,472
07-07-15 18:34:01,%RH,46,108
07-07-15 19:34:01,%RH,48,719
07-07-15 20:34:01,%RH,49,368
