Date/Time,Unit,Value,a
05-07-15 8:07:01,%RH,48,146
05-07-15 9:07:01,%RH,52,436
05-07-15 10:07:01,%RH,51,828
05-07-15 11:07:01,%RH,51,218
05-07-15 12:07:01,%RH,51,218
05-07-15 13:07:01,%RH,51,828
05-07-15 14:07:01,%RH,50,607
05-07-15 15:07:01,%RH,50,607
05-07-15 16:07:01,%RH,49,995
05-07-15 17:07:01,%RH,49,995
05-07-15 18:07:01,%RH,49,995
05-07-15 19:07:01,%RH,49,995
05-07-15 20:07:01,%RH,48,764
05-07-15 21:07:01,%RH,48,764
05-07-15 22:07:01,%RH,48,764
05-07-15 23:07:01,%RH,48,146
06-07-15 0:07:01,%RH,48,146
06-07-15 1:07:01,%RH,48,146
06-07-15 2:07:01,%RH,48,764
06-07-15 3:07:01,%RH,48,146
06-07-15 4:07:01,%RH,47,527
06-07-15 5:07:01,%RH,48,146
06-07-15 6:07:01,%RH,47,527
06-07-15 7:07:01,%RH,48,146
06-07-15 8:07:01,%RH,47,527
06-07-15 9:07:01,%RH,47,527
06-07-15 10:07:01,%RH,47,527
06-07-15 11:07:01,%RH,48,146
06-07-15 12:07:01,%RH,48,146
06-07-15 13:07:01,%RH,48,146
06-07-15 14:07:01,%RH,47,527
06-07-15 15:07:01,%RH,48,146
06-07-15 16:07:01,%RH,47,527
06-07-15 17:07:01,%RH,47,527
06-07-15 18:07:01,%RH,46,906
06-07-15 19:07:01,%RH,46,906
06-07-15 20:07:01,%RH,46,283
06-07-15 21:07:01,%RH,46,906
06-07-15 22:07:01,%RH,46,283
06-07-15 23:07:01,%RH,45,658
07-07-15 0:07:01,%RH,45,658
07-07-15 1:07:01,%RH,46,283
07-07-15 2:07:01,%RH,45,658
07-07-15 3:07:01,%RH,45,658
07-07-15 4:07:01,%RH,46,283
07-07-15 5:07:01,%RH,46,283
07-07-15 6:07:01,%RH,46,283
07-07-15 7:07:01,%RH,49,38
07-07-15 8:07:01,%RH,46,906
07-07-15 9:07:01,%RH,41,241
07-07-15 10:07:01,%RH,46,283
07-07-15 11:07:01,%RH,15,841
07-07-15 12:07:01,%RH,24,121
07-07-15 13:07:01,%RH,21,387
07-07-15 14:07:01,%RH,54,851
07-07-15 15:07:01,%RH,73,213
07-07-15 16:07:01,%RH,96,631
07-07-15 17:07:01,%RH,56,644
07-07-15 18:07:01,%RH,57,832
07-07-15 19:07:01,%RH,79,661
07-07-15 20:07:01,%RH,81,235
07-07-15 21:07:01,%RH,79,132
07-07-15 22:07:01,%RH,82,277
07-07-15 23:07:01,%RH,89,876
08-07-15 0:07:01,%RH,91,839
08-07-15 1:07:01,%RH,99,427
08-07-15 2:07:01,%RH,86,881
08-07-15 3:07:01,%RH,91,351
08-07-15 4:07:01,%RH,96,159
08-07-15 5:07:01,%RH,100
08-07-15 6:07:01,%RH,100
08-07-15 7:07:01,%RH,69,899
08-07-15 8:07:01,%RH,28,84
08-07-15 9:07:01,%RH,28,171
08-07-15 10:07:01,%RH,19,32
08-07-15 11:07:01,%RH,53,647
08-07-15 12:07:01,%RH,100
08-07-15 13:07:01,%RH,100
08-07-15 14:07:01,%RH,100
08-07-15 15:07:01,%RH,100
08-07-15 16:07:01,%RH,100
08-07-15 17:07:01,%RH,100
08-07-15 18:07:01,%RH,100
08-07-15 19:07:01,%RH,100
08-07-15 20:07:01,%RH,100
08-07-15 21:07:01,%RH,100
08-07-15 22:07:01,%RH,100
08-07-15 23:07:01,%RH,100
09-07-15 0:07:01,%RH,100
09-07-15 1:07:01,%RH,100
09-07-15 2:07:01,%RH,100
09-07-15 3:07:01,%RH,100
09-07-15 4:07:01,%RH,100
09-07-15 5:07:01,%RH,100
09-07-15 6:07:01,%RH,100
09-07-15 7:07:01,%RH,100
09-07-15 8:07:01,%RH,41,241
09-07-15 9:07:01,%RH,30,838
09-07-15 10:07:01,%RH,45,658
09-07-15 11:07:01,%RH,39,964
09-07-15 12:07:01,%RH,80,187
09-07-15 13:07:01,%RH,97,101
09-07-15 14:07:01,%RH,99,427
09-07-15 15:07:01,%RH,100
09-07-15 16:07:01,%RH,100
09-07-15 17:07:01,%RH,100
09-07-15 18:07:01,%RH,100
09-07-15 19:07:01,%RH,100
09-07-15 20:07:01,%RH,100
09-07-15 21:07:01,%RH,100
09-07-15 22:07:01,%RH,100
09-07-15 23:07:01,%RH,100
10-07-15 0:07:01,%RH,100
10-07-15 1:07:01,%RH,100
10-07-15 2:07:01,%RH,100
10-07-15 3:07:01,%RH,100
10-07-15 4:07:01,%RH,100
10-07-15 5:07:01,%RH,100
10-07-15 6:07:01,%RH,100
10-07-15 7:07:01,%RH,100
10-07-15 8:07:01,%RH,73,759
10-07-15 9:07:01,%RH,40,603
10-07-15 10:07:01,%RH,92,811
10-07-15 11:07:01,%RH,85,361
10-07-15 12:07:01,%RH,77,003
10-07-15 13:07:01,%RH,83,826
10-07-15 14:07:01,%RH,79,132
10-07-15 15:07:01,%RH,65,388
10-07-15 16:07:01,%RH,68,782
10-07-15 17:07:01,%RH,63,093
10-07-15 18:07:01,%RH,60,771
10-07-15 19:07:01,%RH,63,093
10-07-15 20:07:01,%RH,64,244
10-07-15 21:07:01,%RH,64,817
10-07-15 22:07:01,%RH,65,958
10-07-15 23:07:01,%RH,66,526
11-07-15 0:07:01,%RH,66,526
11-07-15 1:07:01,%RH,67,093
11-07-15 2:07:01,%RH,67,093
11-07-15 3:07:01,%RH,67,657
11-07-15 4:07:01,%RH,67,657
11-07-15 5:07:01,%RH,67,657
11-07-15 6:07:01,%RH,67,093
11-07-15 7:07:01,%RH,66,526
11-07-15 8:07:01,%RH,65,388
11-07-15 9:07:01,%RH,66,526
11-07-15 10:07:01,%RH,67,093
