Date/Time,Unit,Value,a
10-07-2016 13:59,C,26,199
10-07-2016 14:59,C,21,196
10-07-2016 15:59,C,21,697
10-07-2016 16:59,C,20,695
10-07-2016 17:59,C,20,695
10-07-2016 18:59,C,21,196
10-07-2016 19:59,C,21,196
10-07-2016 20:59,C,21,196
10-07-2016 21:59,C,21,196
10-07-2016 22:59,C,21,196
10-07-2016 23:59,C,20,695
11-07-2016 0:59,C,20,695
11-07-2016 1:59,C,20,194
11-07-2016 2:59,C,19,693
11-07-2016 3:59,C,19,693
11-07-2016 4:59,C,19,192
11-07-2016 5:59,C,18,691
11-07-2016 6:59,C,17,689
11-07-2016 7:59,C,11,165
11-07-2016 8:59,C,10,663
11-07-2016 9:59,C,13,676
11-07-2016 10:59,C,23,699
11-07-2016 11:59,C,24,199
11-07-2016 12:59,C,21,196
11-07-2016 13:59,C,20,194
11-07-2016 14:59,C,21,196
11-07-2016 15:59,C,20,695
11-07-2016 16:59,C,24,699
11-07-2016 17:59,C,20,194
11-07-2016 18:59,C,19,693
11-07-2016 19:59,C,14,68
11-07-2016 20:59,C,12,672
11-07-2016 21:59,C,11,668
11-07-2016 22:59,C,9,155
11-07-2016 23:59,C,8,653
12-07-2016 0:59,C,9,155
12-07-2016 1:59,C,8,653
12-07-2016 2:59,C,8,653
12-07-2016 3:59,C,8,653
12-07-2016 4:59,C,8,15
12-07-2016 5:59,C,8,15
12-07-2016 6:59,C,8,653
12-07-2016 7:59,C,10,663
12-07-2016 8:59,C,13,676
12-07-2016 9:59,C,18,691
12-07-2016 10:59,C,17,689
12-07-2016 11:59,C,24,699
12-07-2016 12:59,C,21,697
12-07-2016 13:59,C,21,196
12-07-2016 14:59,C,22,197
12-07-2016 15:59,C,21,196
12-07-2016 16:59,C,26,199
12-07-2016 17:59,C,22,197
12-07-2016 18:59,C,22,698
12-07-2016 19:59,C,16,185
12-07-2016 20:59,C,13,174
12-07-2016 21:59,C,11,165
12-07-2016 22:59,C,10,16
12-07-2016 23:59,C,10,16
13-07-2016 0:59,C,10,16
13-07-2016 1:59,C,10,663
13-07-2016 2:59,C,9,658
13-07-2016 3:59,C,10,16
13-07-2016 4:59,C,9,658
13-07-2016 5:59,C,9,658
13-07-2016 6:59,C,9,658
