Date/Time,Unit,Value,a
11-07-15 10:20:01,%RH,57,134
11-07-15 11:20:01,%RH,60,336
11-07-15 12:20:01,%RH,58,42
11-07-15 13:20:01,%RH,56,488
11-07-15 14:20:01,%RH,55,84
11-07-15 15:20:01,%RH,55,191
11-07-15 16:20:01,%RH,55,191
11-07-15 17:20:01,%RH,55,84
11-07-15 18:20:01,%RH,58,42
11-07-15 19:20:01,%RH,59,061
11-07-15 20:20:01,%RH,57,134
11-07-15 21:20:01,%RH,60,336
11-07-15 22:20:01,%RH,60,336
11-07-15 23:20:01,%RH,60,972
12-07-15 0:20:01,%RH,64,122
12-07-15 1:20:01,%RH,64,122
12-07-15 2:20:01,%RH,63,495
12-07-15 3:20:01,%RH,65,369
12-07-15 4:20:01,%RH,65,991
12-07-15 5:20:01,%RH,65,991
12-07-15 6:20:01,%RH,66,61
12-07-15 7:20:01,%RH,65,369
12-07-15 8:20:01,%RH,64,122
12-07-15 9:20:01,%RH,64,122
12-07-15 10:20:01,%RH,65,369
12-07-15 11:20:01,%RH,63,495
12-07-15 12:20:01,%RH,62,867
12-07-15 13:20:01,%RH,62,237
12-07-15 14:20:01,%RH,61,605
12-07-15 15:20:01,%RH,59,061
12-07-15 16:20:01,%RH,58,42
12-07-15 17:20:01,%RH,57,778
12-07-15 18:20:01,%RH,59,061
12-07-15 19:20:01,%RH,60,972
12-07-15 20:20:01,%RH,59,699
12-07-15 21:20:01,%RH,60,972
12-07-15 22:20:01,%RH,60,336
12-07-15 23:20:01,%RH,61,605
13-07-15 0:20:01,%RH,62,867
13-07-15 1:20:01,%RH,64,122
13-07-15 2:20:01,%RH,63,495
13-07-15 3:20:01,%RH,65,369
13-07-15 4:20:01,%RH,64,746
13-07-15 5:20:01,%RH,67,228
13-07-15 6:20:01,%RH,65,369
13-07-15 7:20:01,%RH,67,228
13-07-15 8:20:01,%RH,65,369
13-07-15 9:20:01,%RH,55,84
13-07-15 10:20:01,%RH,66,61
13-07-15 11:20:01,%RH,66,61
13-07-15 12:20:01,%RH,49,268
13-07-15 13:20:01,%RH,48,602
13-07-15 14:20:01,%RH,23,427
13-07-15 15:20:01,%RH,16,778
13-07-15 16:20:01,%RH,16,778
13-07-15 17:20:01,%RH,13,022
13-07-15 18:20:01,%RH,12,266
13-07-15 19:20:01,%RH,58,42
13-07-15 20:20:01,%RH,61,605
13-07-15 21:20:01,%RH,65,991
13-07-15 22:20:01,%RH,72,708
13-07-15 23:20:01,%RH,72,107
14-07-15 0:20:01,%RH,87,743
14-07-15 1:20:01,%RH,96,932
14-07-15 2:20:01,%RH,100
14-07-15 3:20:01,%RH,100
14-07-15 4:20:01,%RH,100
14-07-15 5:20:01,%RH,100
14-07-15 6:20:01,%RH,92,13
14-07-15 7:20:01,%RH,39,082
14-07-15 8:20:01,%RH,55,84
14-07-15 9:20:01,%RH,52,576
14-07-15 10:20:01,%RH,60,336
14-07-15 11:20:01,%RH,53,887
14-07-15 12:20:01,%RH,57,134
14-07-15 13:20:01,%RH,50,597
14-07-15 14:20:01,%RH,25,611
14-07-15 15:20:01,%RH,13,777
14-07-15 16:20:01,%RH,14,53
14-07-15 17:20:01,%RH,19,01
14-07-15 18:20:01,%RH,49,268
14-07-15 19:20:01,%RH,55,84
14-07-15 20:20:01,%RH,69,071
14-07-15 21:20:01,%RH,83,812
14-07-15 22:20:01,%RH,96,405
14-07-15 23:20:01,%RH,93,747
15-07-15 0:20:01,%RH,100
15-07-15 1:20:01,%RH,100
15-07-15 2:20:01,%RH,100
15-07-15 3:20:01,%RH,100
15-07-15 4:20:01,%RH,100
15-07-15 5:20:01,%RH,100
15-07-15 6:20:01,%RH,90,498
15-07-15 7:20:01,%RH,43,204
15-07-15 8:20:01,%RH,54,54
15-07-15 9:20:01,%RH,56,488
15-07-15 10:20:01,%RH,59,699
15-07-15 11:20:01,%RH,59,061
15-07-15 12:20:01,%RH,52,576
15-07-15 13:20:01,%RH,43,204
15-07-15 14:20:01,%RH,27,059
15-07-15 15:20:01,%RH,19,01
15-07-15 16:20:01,%RH,19,75
15-07-15 17:20:01,%RH,18,268
15-07-15 18:20:01,%RH,21,961
15-07-15 19:20:01,%RH,57,778
15-07-15 20:20:01,%RH,62,867
15-07-15 21:20:01,%RH,62,867
15-07-15 22:20:01,%RH,97,457
15-07-15 23:20:01,%RH,60,972
16-07-15 0:20:01,%RH,62,867
16-07-15 1:20:01,%RH,64,122
16-07-15 2:20:01,%RH,64,746
16-07-15 3:20:01,%RH,65,369
16-07-15 4:20:01,%RH,65,369
16-07-15 5:20:01,%RH,69,681
16-07-15 6:20:01,%RH,64,746
16-07-15 7:20:01,%RH,10,748
16-07-15 8:20:01,%RH,27,059
16-07-15 9:20:01,%RH,51,259
16-07-15 10:20:01,%RH,55,191
16-07-15 11:20:01,%RH,24,885
16-07-15 12:20:01,%RH,18,268
16-07-15 13:20:01,%RH,29,934
16-07-15 14:20:01,%RH,55,191
16-07-15 15:20:01,%RH,55,84
16-07-15 16:20:01,%RH,55,191
16-07-15 17:20:01,%RH,55,191
16-07-15 18:20:01,%RH,54,54
16-07-15 19:20:01,%RH,55,191
16-07-15 20:20:01,%RH,55,84
16-07-15 21:20:01,%RH,57,134
16-07-15 22:20:01,%RH,55,84
16-07-15 23:20:01,%RH,57,134
17-07-15 0:20:01,%RH,56,488
17-07-15 1:20:01,%RH,59,061
17-07-15 2:20:01,%RH,60,336
17-07-15 3:20:01,%RH,60,336
17-07-15 4:20:01,%RH,61,605
17-07-15 5:20:01,%RH,61,605
17-07-15 6:20:01,%RH,61,605
17-07-15 7:20:01,%RH,63,495
17-07-15 8:20:01,%RH,63,495
17-07-15 9:20:01,%RH,62,237
17-07-15 10:20:01,%RH,60,972
17-07-15 11:20:01,%RH,62,867
17-07-15 12:20:01,%RH,62,237
17-07-15 13:20:01,%RH,60,972
17-07-15 14:20:01,%RH,58,42
17-07-15 15:20:01,%RH,60,336
17-07-15 16:20:01,%RH,53,233
