Date/Time,Unit,Value,a
19-06-2016 22:38,C,31,694
19-06-2016 23:38,C,20,695
20-06-2016 0:38,C,19,693
20-06-2016 1:38,C,19,192
20-06-2016 2:38,C,18,691
20-06-2016 3:38,C,18,691
20-06-2016 4:38,C,18,19
20-06-2016 5:38,C,18,19
20-06-2016 6:38,C,17,689
20-06-2016 7:38,C,17,689
20-06-2016 8:38,C,16,686
20-06-2016 9:38,C,19,693
20-06-2016 10:38,C,23,699
20-06-2016 11:38,C,32,193
20-06-2016 12:38,C,27,199
20-06-2016 13:38,C,32,692
20-06-2016 14:38,C,27,699
20-06-2016 15:38,C,27,199
20-06-2016 16:38,C,31,195
20-06-2016 17:38,C,25,699
20-06-2016 18:38,C,26,199
20-06-2016 19:38,C,19,693
20-06-2016 20:38,C,16,185
20-06-2016 21:38,C,13,676
20-06-2016 22:38,C,12,672
20-06-2016 23:38,C,10,663
21-06-2016 0:38,C,9,658
21-06-2016 1:38,C,7,144
21-06-2016 2:38,C,6,138
21-06-2016 3:38,C,5,132
21-06-2016 4:38,C,3,621
21-06-2016 5:38,C,2,111
21-06-2016 6:38,C,3,118
21-06-2016 7:38,C,6,138
21-06-2016 8:38,C,10,663
21-06-2016 9:38,C,16,686
21-06-2016 10:38,C,47,623
21-06-2016 11:38,C,50,601
21-06-2016 12:38,C,51,97
21-06-2016 13:38,C,53,8
21-06-2016 14:38,C,29,197
21-06-2016 15:38,C,28,698
21-06-2016 16:38,C,32,193
21-06-2016 17:38,C,27,199
21-06-2016 18:38,C,27,199
21-06-2016 19:38,C,21,196
21-06-2016 20:38,C,17,689
21-06-2016 21:38,C,15,683
21-06-2016 22:38,C,13,676
21-06-2016 23:38,C,10,663
22-06-2016 0:38,C,9,658
22-06-2016 1:38,C,7,647
22-06-2016 2:38,C,6,641
22-06-2016 3:38,C,5,132
22-06-2016 4:38,C,4,628
22-06-2016 5:38,C,3,118
22-06-2016 6:38,C,3,621
22-06-2016 7:38,C,6,641
22-06-2016 8:38,C,11,668
22-06-2016 9:38,C,18,19
22-06-2016 10:38,C,44,146
22-06-2016 11:38,C,50,601
22-06-2016 12:38,C,52,585
22-06-2016 13:38,C,54,71
22-06-2016 14:38,C,29,697
22-06-2016 15:38,C,28,198
22-06-2016 16:38,C,31,195
22-06-2016 17:38,C,26,199
22-06-2016 18:38,C,25,699
22-06-2016 19:38,C,20,194
22-06-2016 20:38,C,16,686
22-06-2016 21:38,C,14,68
22-06-2016 22:38,C,12,672
22-06-2016 23:38,C,11,668
23-06-2016 0:38,C,10,16
23-06-2016 1:38,C,8,653
23-06-2016 2:38,C,6,641
23-06-2016 3:38,C,5,635
23-06-2016 4:38,C,4,125
23-06-2016 5:38,C,2,614
23-06-2016 6:38,C,3,118
23-06-2016 7:38,C,6,138
23-06-2016 8:38,C,12,17
23-06-2016 9:38,C,18,19
23-06-2016 10:38,C,31,195
23-06-2016 11:38,C,24,199
23-06-2016 12:38,C,24,199
23-06-2016 13:38,C,25,199
23-06-2016 14:38,C,26,699
23-06-2016 15:38,C,31,694
23-06-2016 16:38,C,26,199
