Date/Time,Unit,Value,a
12-06-15 7:24:01,C,25,66
12-06-15 8:24:01,C,22,158
12-06-15 9:24:01,C,24,66
12-06-15 10:24:01,C,53,56
12-06-15 11:24:01,C,53,56
12-06-15 12:24:01,C,58,025
12-06-15 13:24:01,C,54,553
12-06-15 14:24:01,C,58,025
12-06-15 15:24:01,C,54,553
12-06-15 16:24:01,C,54,553
12-06-15 17:24:01,C,49,09
12-06-15 18:24:01,C,44,614
12-06-15 19:24:01,C,26,66
12-06-15 20:24:01,C,17,652
12-06-15 21:24:01,C,10,129
12-06-15 22:24:01,C,6,613
12-06-15 23:24:01,C,5,106
13-06-15 0:24:01,C,4,1
13-06-15 1:24:01,C,3,094
13-06-15 2:24:01,C,2,088
13-06-15 3:24:01,C,1,082
13-06-15 4:24:01,C,1,082
13-06-15 5:24:01,C,0,579
13-06-15 6:24:01,C,2,591
13-06-15 7:24:01,C,18,153
13-06-15 8:24:01,C,44,117
13-06-15 9:24:01,C,49,09
13-06-15 10:24:01,C,52,567
13-06-15 11:24:01,C,53,56
13-06-15 12:24:01,C,52,567
13-06-15 13:24:01,C,38,639
13-06-15 14:24:01,C,50,58
13-06-15 15:24:01,C,47,598
13-06-15 16:24:01,C,47,598
13-06-15 17:24:01,C,44,117
13-06-15 18:24:01,C,38,14
13-06-15 19:24:01,C,26,16
13-06-15 20:24:01,C,14,644
13-06-15 21:24:01,C,8,623
13-06-15 22:24:01,C,6,111
13-06-15 23:24:01,C,4,603
14-06-15 0:24:01,C,3,597
14-06-15 1:24:01,C,2,591
14-06-15 2:24:01,C,2,088
14-06-15 3:24:01,C,1,082
14-06-15 4:24:01,C,0,579
14-06-15 5:24:01,C,0,076
14-06-15 6:24:01,C,1,585
14-06-15 7:24:01,C,17,652
14-06-15 8:24:01,C,40,133
14-06-15 9:24:01,C,52,07
14-06-15 10:24:01,C,53,064
14-06-15 11:24:01,C,54,553
14-06-15 12:24:01,C,50,084
14-06-15 13:24:01,C,49,09
14-06-15 14:24:01,C,49,09
14-06-15 15:24:01,C,47,101
14-06-15 16:24:01,C,44,614
14-06-15 17:24:01,C,39,635
14-06-15 18:24:01,C,34,65
14-06-15 19:24:01,C,23,66
14-06-15 20:24:01,C,14,143
14-06-15 21:24:01,C,7,618
14-06-15 22:24:01,C,4,1
14-06-15 23:24:01,C,1,585
15-06-15 0:24:01,C,0,579
15-06-15 1:24:01,C,-0,428
15-06-15 2:24:01,C,-1,434
15-06-15 3:24:01,C,-1,938
15-06-15 4:24:01,C,-2,945
15-06-15 5:24:01,C,-3,953
15-06-15 6:24:01,C,-2,945
15-06-15 7:24:01,C,13,641
15-06-15 8:24:01,C,41,13
15-06-15 9:24:01,C,49,587
15-06-15 10:24:01,C,50,58
15-06-15 11:24:01,C,33,153
15-06-15 12:24:01,C,27,16
15-06-15 13:24:01,C,23,66
15-06-15 14:24:01,C,23,159
15-06-15 15:24:01,C,23,66
15-06-15 16:24:01,C,25,16
15-06-15 17:24:01,C,25,66
15-06-15 18:24:01,C,25,66
15-06-15 19:24:01,C,25,16
15-06-15 20:24:01,C,24,66
15-06-15 21:24:01,C,26,16
15-06-15 22:24:01,C,25,16
15-06-15 23:24:01,C,24,16
16-06-15 0:24:01,C,23,159
16-06-15 1:24:01,C,22,158
16-06-15 2:24:01,C,21,157
16-06-15 3:24:01,C,20,156
16-06-15 4:24:01,C,19,155
16-06-15 5:24:01,C,18,153
16-06-15 6:24:01,C,17,652
