Date/Time,Unit,Value,a
26-07-15 20:29:01,C,29,195
26-07-15 21:29:01,C,24,697
26-07-15 22:29:01,C,24,197
26-07-15 23:29:01,C,23,697
27-07-15 0:29:01,C,23,197
27-07-15 1:29:01,C,23,197
27-07-15 2:29:01,C,22,697
27-07-15 3:29:01,C,22,196
27-07-15 4:29:01,C,21,696
27-07-15 5:29:01,C,21,196
27-07-15 6:29:01,C,15,687
27-07-15 7:29:01,C,15,687
27-07-15 8:29:01,C,16,689
27-07-15 9:29:01,C,19,694
27-07-15 10:29:01,C,23,197
27-07-15 11:29:01,C,26,697
27-07-15 12:29:01,C,28,196
27-07-15 13:29:01,C,28,196
27-07-15 14:29:01,C,27,696
27-07-15 15:29:01,C,28,696
27-07-15 16:29:01,C,28,196
27-07-15 17:29:01,C,27,197
27-07-15 18:29:01,C,25,197
27-07-15 19:29:01,C,22,697
27-07-15 20:29:01,C,21,696
27-07-15 21:29:01,C,20,195
27-07-15 22:29:01,C,18,692
27-07-15 23:29:01,C,17,19
28-07-15 0:29:01,C,16,188
28-07-15 1:29:01,C,15,185
28-07-15 2:29:01,C,14,183
28-07-15 3:29:01,C,13,682
28-07-15 4:29:01,C,13,18
28-07-15 5:29:01,C,13,18
28-07-15 6:29:01,C,12,679
28-07-15 7:29:01,C,14,684
28-07-15 8:29:01,C,18,192
28-07-15 9:29:01,C,22,196
28-07-15 10:29:01,C,25,697
28-07-15 11:29:01,C,28,696
28-07-15 12:29:01,C,30,693
28-07-15 13:29:01,C,30,693
28-07-15 14:29:01,C,30,194
28-07-15 15:29:01,C,30,693
28-07-15 16:29:01,C,30,693
28-07-15 17:29:01,C,29,694
28-07-15 18:29:01,C,28,696
28-07-15 19:29:01,C,25,697
28-07-15 20:29:01,C,23,697
28-07-15 21:29:01,C,22,196
28-07-15 22:29:01,C,21,196
28-07-15 23:29:01,C,20,195
29-07-15 0:29:01,C,19,193
29-07-15 1:29:01,C,18,192
29-07-15 2:29:01,C,17,19
29-07-15 3:29:01,C,16,188
29-07-15 4:29:01,C,15,687
29-07-15 5:29:01,C,15,185
29-07-15 6:29:01,C,14,684
29-07-15 7:29:01,C,16,689
29-07-15 8:29:01,C,19,694
29-07-15 9:29:01,C,23,197
29-07-15 10:29:01,C,28,196
29-07-15 11:29:01,C,31,692
29-07-15 12:29:01,C,34,186
29-07-15 13:29:01,C,34,685
29-07-15 14:29:01,C,34,685
29-07-15 15:29:01,C,35,184
29-07-15 16:29:01,C,33,688
29-07-15 17:29:01,C,32,191
29-07-15 18:29:01,C,30,194
29-07-15 19:29:01,C,27,696
29-07-15 20:29:01,C,25,197
29-07-15 21:29:01,C,23,197
29-07-15 22:29:01,C,22,196
29-07-15 23:29:01,C,21,196
30-07-15 0:29:01,C,20,695
30-07-15 1:29:01,C,19,694
30-07-15 2:29:01,C,18,692
30-07-15 3:29:01,C,18,192
30-07-15 4:29:01,C,17,19
30-07-15 5:29:01,C,16,689
30-07-15 6:29:01,C,16,689
30-07-15 7:29:01,C,18,192
30-07-15 8:29:01,C,19,694
30-07-15 9:29:01,C,20,695
30-07-15 10:29:01,C,21,696
30-07-15 11:29:01,C,22,697
30-07-15 12:29:01,C,23,697
30-07-15 13:29:01,C,24,697
30-07-15 14:29:01,C,25,697
30-07-15 15:29:01,C,26,197
30-07-15 16:29:01,C,27,197
30-07-15 17:29:01,C,27,696
30-07-15 18:29:01,C,27,696
30-07-15 19:29:01,C,27,696
30-07-15 20:29:01,C,27,696
30-07-15 21:29:01,C,27,696
30-07-15 22:29:01,C,27,696
30-07-15 23:29:01,C,27,197
31-07-15 0:29:01,C,26,697
31-07-15 1:29:01,C,26,197
31-07-15 2:29:01,C,25,697
31-07-15 3:29:01,C,25,697
31-07-15 4:29:01,C,24,697
31-07-15 5:29:01,C,24,697
31-07-15 6:29:01,C,24,197
31-07-15 7:29:01,C,23,697
31-07-15 8:29:01,C,23,697
31-07-15 9:29:01,C,24,697
31-07-15 10:29:01,C,28,196
