Date/Time,Unit,Value,a
11-07-15 10:08:01,C,23,699
11-07-15 11:08:01,C,19,693
11-07-15 12:08:01,C,20,695
11-07-15 13:08:01,C,21,196
11-07-15 14:08:01,C,21,697
11-07-15 15:08:01,C,22,197
11-07-15 16:08:01,C,22,698
11-07-15 17:08:01,C,22,698
11-07-15 18:08:01,C,22,698
11-07-15 19:08:01,C,22,698
11-07-15 20:08:01,C,23,699
11-07-15 21:08:01,C,23,198
11-07-15 22:08:01,C,22,197
11-07-15 23:08:01,C,21,697
12-07-15 0:08:01,C,21,196
12-07-15 1:08:01,C,20,695
12-07-15 2:08:01,C,20,194
12-07-15 3:08:01,C,19,693
12-07-15 4:08:01,C,19,192
12-07-15 5:08:01,C,19,192
12-07-15 6:08:01,C,18,691
12-07-15 7:08:01,C,19,192
12-07-15 8:08:01,C,19,192
12-07-15 9:08:01,C,19,693
12-07-15 10:08:01,C,20,194
12-07-15 11:08:01,C,20,695
12-07-15 12:08:01,C,21,196
12-07-15 13:08:01,C,21,697
12-07-15 14:08:01,C,22,197
12-07-15 15:08:01,C,23,198
12-07-15 16:08:01,C,24,199
12-07-15 17:08:01,C,24,199
12-07-15 18:08:01,C,23,699
12-07-15 19:08:01,C,23,699
12-07-15 20:08:01,C,23,198
12-07-15 21:08:01,C,22,698
12-07-15 22:08:01,C,22,197
12-07-15 23:08:01,C,21,697
13-07-15 0:08:01,C,21,196
13-07-15 1:08:01,C,20,194
13-07-15 2:08:01,C,19,693
13-07-15 3:08:01,C,19,192
13-07-15 4:08:01,C,18,691
13-07-15 5:08:01,C,18,19
13-07-15 6:08:01,C,17,689
13-07-15 7:08:01,C,17,187
13-07-15 8:08:01,C,18,19
13-07-15 9:08:01,C,22,197
13-07-15 10:08:01,C,25,699
13-07-15 11:08:01,C,28,198
13-07-15 12:08:01,C,34,687
13-07-15 13:08:01,C,45,637
13-07-15 14:08:01,C,43,649
13-07-15 15:08:01,C,38,175
13-07-15 16:08:01,C,28,698
13-07-15 17:08:01,C,24,199
13-07-15 18:08:01,C,20,194
13-07-15 19:08:01,C,14,178
13-07-15 20:08:01,C,10,663
13-07-15 21:08:01,C,9,658
13-07-15 22:08:01,C,10,16
13-07-15 23:08:01,C,8,15
14-07-15 0:08:01,C,7,647
14-07-15 1:08:01,C,6,641
14-07-15 2:08:01,C,6,641
14-07-15 3:08:01,C,5,132
14-07-15 4:08:01,C,6,138
14-07-15 5:08:01,C,6,138
14-07-15 6:08:01,C,25,699
14-07-15 7:08:01,C,30,196
14-07-15 8:08:01,C,37,677
14-07-15 9:08:01,C,40,166
14-07-15 10:08:01,C,50,105
14-07-15 11:08:01,C,46,63
14-07-15 12:08:01,C,50,105
14-07-15 13:08:01,C,46,63
14-07-15 14:08:01,C,45,14
14-07-15 15:08:01,C,44,643
14-07-15 16:08:01,C,27,699
14-07-15 17:08:01,C,21,697
14-07-15 18:08:01,C,17,689
14-07-15 19:08:01,C,13,676
14-07-15 20:08:01,C,9,155
14-07-15 21:08:01,C,8,653
14-07-15 22:08:01,C,7,647
14-07-15 23:08:01,C,8,653
15-07-15 0:08:01,C,8,15
15-07-15 1:08:01,C,7,647
15-07-15 2:08:01,C,7,144
15-07-15 3:08:01,C,6,641
15-07-15 4:08:01,C,5,635
15-07-15 5:08:01,C,6,641
15-07-15 6:08:01,C,22,197
15-07-15 7:08:01,C,32,692
15-07-15 8:08:01,C,40,166
15-07-15 9:08:01,C,46,63
15-07-15 10:08:01,C,48,616
15-07-15 11:08:01,C,40,166
15-07-15 12:08:01,C,45,637
15-07-15 13:08:01,C,56,053
15-07-15 14:08:01,C,43,649
15-07-15 15:08:01,C,34,188
15-07-15 16:08:01,C,33,191
15-07-15 17:08:01,C,23,699
15-07-15 18:08:01,C,21,196
15-07-15 19:08:01,C,17,187
15-07-15 20:08:01,C,13,676
15-07-15 21:08:01,C,13,174
15-07-15 22:08:01,C,12,672
15-07-15 23:08:01,C,12,17
16-07-15 0:08:01,C,10,663
16-07-15 1:08:01,C,11,165
16-07-15 2:08:01,C,11,165
16-07-15 3:08:01,C,10,16
16-07-15 4:08:01,C,9,658
16-07-15 5:08:01,C,9,658
16-07-15 6:08:01,C,25,199
16-07-15 7:08:01,C,33,689
16-07-15 8:08:01,C,42,157
16-07-15 9:08:01,C,48,616
16-07-15 10:08:01,C,53,08
16-07-15 11:08:01,C,42,654
16-07-15 12:08:01,C,40,664
16-07-15 13:08:01,C,33,689
16-07-15 14:08:01,C,29,197
16-07-15 15:08:01,C,28,198
16-07-15 16:08:01,C,27,699
16-07-15 17:08:01,C,27,699
16-07-15 18:08:01,C,28,698
16-07-15 19:08:01,C,28,198
16-07-15 20:08:01,C,27,699
16-07-15 21:08:01,C,27,699
16-07-15 22:08:01,C,27,699
16-07-15 23:08:01,C,26,699
17-07-15 0:08:01,C,26,199
17-07-15 1:08:01,C,25,699
17-07-15 2:08:01,C,25,199
17-07-15 3:08:01,C,24,199
17-07-15 4:08:01,C,23,699
17-07-15 5:08:01,C,22,698
17-07-15 6:08:01,C,22,197
17-07-15 7:08:01,C,22,197
17-07-15 8:08:01,C,22,197
17-07-15 9:08:01,C,22,698
17-07-15 10:08:01,C,23,198
17-07-15 11:08:01,C,24,199
17-07-15 12:08:01,C,25,699
17-07-15 13:08:01,C,27,199
17-07-15 14:08:01,C,28,198
17-07-15 15:08:01,C,28,698
17-07-15 16:08:01,C,28,198
17-07-15 17:08:01,C,22,698
