Date/Time,Unit,Value,a
08-06-16 21:49:01,C,31,195
08-06-16 22:49:01,C,28,198
08-06-16 23:49:01,C,25,199
09-06-16 0:49:01,C,23,198
09-06-16 1:49:01,C,22,197
09-06-16 2:49:01,C,21,697
09-06-16 3:49:01,C,21,196
09-06-16 4:49:01,C,20,695
09-06-16 5:49:01,C,20,194
09-06-16 6:49:01,C,19,192
09-06-16 7:49:01,C,14,178
09-06-16 8:49:01,C,14,178
09-06-16 9:49:01,C,17,187
09-06-16 10:49:01,C,18,691
09-06-16 11:49:01,C,21,697
09-06-16 12:49:01,C,27,699
09-06-16 13:49:01,C,21,697
09-06-16 14:49:01,C,21,697
09-06-16 15:49:01,C,22,197
09-06-16 16:49:01,C,20,695
09-06-16 17:49:01,C,19,192
09-06-16 18:49:01,C,18,19
09-06-16 19:49:01,C,15,683
09-06-16 20:49:01,C,14,178
09-06-16 21:49:01,C,12,672
09-06-16 22:49:01,C,12,17
09-06-16 23:49:01,C,11,668
10-06-16 0:49:01,C,12,672
10-06-16 1:49:01,C,11,668
10-06-16 2:49:01,C,12,17
10-06-16 3:49:01,C,11,668
10-06-16 4:49:01,C,11,668
10-06-16 5:49:01,C,10,16
10-06-16 6:49:01,C,10,663
10-06-16 7:49:01,C,13,676
10-06-16 8:49:01,C,14,178
10-06-16 9:49:01,C,15,181
10-06-16 10:49:01,C,15,683
10-06-16 11:49:01,C,17,187
10-06-16 12:49:01,C,24,699
10-06-16 13:49:01,C,18,691
10-06-16 14:49:01,C,19,192
10-06-16 15:49:01,C,20,194
10-06-16 16:49:01,C,18,691
10-06-16 17:49:01,C,17,187
10-06-16 18:49:01,C,16,185
10-06-16 19:49:01,C,13,676
10-06-16 20:49:01,C,11,668
10-06-16 21:49:01,C,10,663
10-06-16 22:49:01,C,9,658
10-06-16 23:49:01,C,9,658
11-06-16 0:49:01,C,9,155
11-06-16 1:49:01,C,8,653
11-06-16 2:49:01,C,9,155
11-06-16 3:49:01,C,9,155
11-06-16 4:49:01,C,9,155
11-06-16 5:49:01,C,9,155
11-06-16 6:49:01,C,9,658
11-06-16 7:49:01,C,13,174
11-06-16 8:49:01,C,13,174
11-06-16 9:49:01,C,15,683
11-06-16 10:49:01,C,18,19
11-06-16 11:49:01,C,22,197
11-06-16 12:49:01,C,35,185
11-06-16 13:49:01,C,23,198
11-06-16 14:49:01,C,23,198
11-06-16 15:49:01,C,23,198
11-06-16 16:49:01,C,23,198
11-06-16 17:49:01,C,21,196
11-06-16 18:49:01,C,19,693
11-06-16 19:49:01,C,17,689
11-06-16 20:49:01,C,15,683
11-06-16 21:49:01,C,14,178
11-06-16 22:49:01,C,13,676
11-06-16 23:49:01,C,12,672
12-06-16 0:49:01,C,13,174
12-06-16 1:49:01,C,13,676
12-06-16 2:49:01,C,13,676
12-06-16 3:49:01,C,13,676
12-06-16 4:49:01,C,13,676
12-06-16 5:49:01,C,13,174
12-06-16 6:49:01,C,13,676
12-06-16 7:49:01,C,14,68
12-06-16 8:49:01,C,17,187
12-06-16 9:49:01,C,18,691
12-06-16 10:49:01,C,20,695
12-06-16 11:49:01,C,19,693
12-06-16 12:49:01,C,23,699
12-06-16 13:49:01,C,23,198
12-06-16 14:49:01,C,24,699
12-06-16 15:49:01,C,33,689
12-06-16 16:49:01,C,29,197
12-06-16 17:49:01,C,26,199
12-06-16 18:49:01,C,25,199
12-06-16 19:49:01,C,20,194
12-06-16 20:49:01,C,19,693
12-06-16 21:49:01,C,19,693
