Date/Time,Unit,Value,a
20-07-15 14:24:01,C,26,662
20-07-15 15:24:01,C,28,66
20-07-15 16:24:01,C,27,661
20-07-15 17:24:01,C,32,154
20-07-15 18:24:01,C,30,158
20-07-15 19:24:01,C,29,159
20-07-15 20:24:01,C,28,161
20-07-15 21:24:01,C,27,661
20-07-15 22:24:01,C,27,161
20-07-15 23:24:01,C,26,662
21-07-15 0:24:01,C,26,162
21-07-15 1:24:01,C,25,662
21-07-15 2:24:01,C,25,162
21-07-15 3:24:01,C,24,662
21-07-15 4:24:01,C,24,162
21-07-15 5:24:01,C,23,662
21-07-15 6:24:01,C,23,662
21-07-15 7:24:01,C,23,162
21-07-15 8:24:01,C,22,661
21-07-15 9:24:01,C,22,661
21-07-15 10:24:01,C,29,659
21-07-15 11:24:01,C,23,662
21-07-15 12:24:01,C,26,662
21-07-15 13:24:01,C,27,661
21-07-15 14:24:01,C,28,161
21-07-15 15:24:01,C,28,66
21-07-15 16:24:01,C,28,161
21-07-15 17:24:01,C,29,159
21-07-15 18:24:01,C,27,661
21-07-15 19:24:01,C,26,662
21-07-15 20:24:01,C,26,162
21-07-15 21:24:01,C,25,662
21-07-15 22:24:01,C,25,162
21-07-15 23:24:01,C,24,662
22-07-15 0:24:01,C,23,662
22-07-15 1:24:01,C,23,162
22-07-15 2:24:01,C,22,661
22-07-15 3:24:01,C,21,661
22-07-15 4:24:01,C,21,16
22-07-15 5:24:01,C,20,66
22-07-15 6:24:01,C,19,158
22-07-15 7:24:01,C,22,661
22-07-15 8:24:01,C,21,16
22-07-15 9:24:01,C,26,662
22-07-15 10:24:01,C,31,655
22-07-15 11:24:01,C,29,159
22-07-15 12:24:01,C,29,159
22-07-15 13:24:01,C,32,154
22-07-15 14:24:01,C,29,659
22-07-15 15:24:01,C,30,158
22-07-15 16:24:01,C,29,159
22-07-15 17:24:01,C,25,162
22-07-15 18:24:01,C,21,16
22-07-15 19:24:01,C,17,154
22-07-15 20:24:01,C,14,647
22-07-15 21:24:01,C,14,146
22-07-15 22:24:01,C,13,644
22-07-15 23:24:01,C,13,142
23-07-15 0:24:01,C,12,641
23-07-15 1:24:01,C,12,139
23-07-15 2:24:01,C,12,139
23-07-15 3:24:01,C,12,139
23-07-15 4:24:01,C,12,139
23-07-15 5:24:01,C,12,139
23-07-15 6:24:01,C,13,142
23-07-15 7:24:01,C,12,641
23-07-15 8:24:01,C,14,647
23-07-15 9:24:01,C,18,156
23-07-15 10:24:01,C,21,661
23-07-15 11:24:01,C,23,662
23-07-15 12:24:01,C,40,128
23-07-15 13:24:01,C,48,579
23-07-15 14:24:01,C,39,132
23-07-15 15:24:01,C,49,572
23-07-15 16:24:01,C,36,642
23-07-15 17:24:01,C,25,162
23-07-15 18:24:01,C,21,16
23-07-15 19:24:01,C,16,653
23-07-15 20:24:01,C,14,146
23-07-15 21:24:01,C,13,142
23-07-15 22:24:01,C,12,641
23-07-15 23:24:01,C,12,139
24-07-15 0:24:01,C,12,139
24-07-15 1:24:01,C,12,139
24-07-15 2:24:01,C,11,637
24-07-15 3:24:01,C,11,637
24-07-15 4:24:01,C,11,135
24-07-15 5:24:01,C,11,135
24-07-15 6:24:01,C,11,135
24-07-15 7:24:01,C,12,139
24-07-15 8:24:01,C,14,146
24-07-15 9:24:01,C,18,156
24-07-15 10:24:01,C,21,16
24-07-15 11:24:01,C,24,162
24-07-15 12:24:01,C,48,83
24-07-15 13:24:01,C,54,533
24-07-15 14:24:01,C,40,128
24-07-15 15:24:01,C,49,76
24-07-15 16:24:01,C,35,645
24-07-15 17:24:01,C,25,662
24-07-15 18:24:01,C,21,16
24-07-15 19:24:01,C,17,154
24-07-15 20:24:01,C,14,647
24-07-15 21:24:01,C,13,644
24-07-15 22:24:01,C,13,142
24-07-15 23:24:01,C,13,142
25-07-15 0:24:01,C,12,641
25-07-15 1:24:01,C,12,139
25-07-15 2:24:01,C,11,637
25-07-15 3:24:01,C,11,637
25-07-15 4:24:01,C,11,637
25-07-15 5:24:01,C,11,637
25-07-15 6:24:01,C,12,139
25-07-15 7:24:01,C,12,641
25-07-15 8:24:01,C,15,149
25-07-15 9:24:01,C,18,156
25-07-15 10:24:01,C,21,16
25-07-15 11:24:01,C,25,162
25-07-15 12:24:01,C,51,61
25-07-15 13:24:01,C,55,524
25-07-15 14:24:01,C,37,638
25-07-15 15:24:01,C,46,593
25-07-15 16:24:01,C,34,648
25-07-15 17:24:01,C,25,662
25-07-15 18:24:01,C,21,16
25-07-15 19:24:01,C,18,156
25-07-15 20:24:01,C,15,65
25-07-15 21:24:01,C,14,647
25-07-15 22:24:01,C,13,644
25-07-15 23:24:01,C,13,142
26-07-15 0:24:01,C,13,142
26-07-15 1:24:01,C,12,641
26-07-15 2:24:01,C,12,641
26-07-15 3:24:01,C,11,637
26-07-15 4:24:01,C,11,135
26-07-15 5:24:01,C,11,135
26-07-15 6:24:01,C,11,637
26-07-15 7:24:01,C,12,641
26-07-15 8:24:01,C,14,647
26-07-15 9:24:01,C,17,655
26-07-15 10:24:01,C,20,66
26-07-15 11:24:01,C,25,162
26-07-15 12:24:01,C,30,657
26-07-15 13:24:01,C,32,154
26-07-15 14:24:01,C,32,154
26-07-15 15:24:01,C,29,159
26-07-15 16:24:01,C,25,162
26-07-15 17:24:01,C,25,162
26-07-15 18:24:01,C,23,662
26-07-15 19:24:01,C,20,66
26-07-15 20:24:01,C,23,662
26-07-15 21:24:01,C,24,662
26-07-15 22:24:01,C,24,162
26-07-15 23:24:01,C,23,662
27-07-15 0:24:01,C,23,162
27-07-15 1:24:01,C,22,661
27-07-15 2:24:01,C,22,661
27-07-15 3:24:01,C,22,161
27-07-15 4:24:01,C,21,661
27-07-15 5:24:01,C,21,16
27-07-15 6:24:01,C,20,66
27-07-15 7:24:01,C,20,159
27-07-15 8:24:01,C,20,159
27-07-15 9:24:01,C,20,66
27-07-15 10:24:01,C,21,16
27-07-15 11:24:01,C,21,661
27-07-15 12:24:01,C,22,661
27-07-15 13:24:01,C,23,162
27-07-15 14:24:01,C,23,662
27-07-15 15:24:01,C,24,662
27-07-15 16:24:01,C,25,162
27-07-15 17:24:01,C,25,662
27-07-15 18:24:01,C,25,662
27-07-15 19:24:01,C,25,662
27-07-15 20:24:01,C,25,662
27-07-15 21:24:01,C,25,162
27-07-15 22:24:01,C,25,162
27-07-15 23:24:01,C,24,662
28-07-15 0:24:01,C,24,162
28-07-15 1:24:01,C,23,662
28-07-15 2:24:01,C,23,162
28-07-15 3:24:01,C,22,661
28-07-15 4:24:01,C,21,661
28-07-15 5:24:01,C,21,16
28-07-15 6:24:01,C,18,156
28-07-15 7:24:01,C,14,647
28-07-15 8:24:01,C,20,159
28-07-15 9:24:01,C,20,66
28-07-15 10:24:01,C,26,662
28-07-15 11:24:01,C,28,161
28-07-15 12:24:01,C,33,152
28-07-15 13:24:01,C,54,533
28-07-15 14:24:01,C,31,655
28-07-15 15:24:01,C,28,161
28-07-15 16:24:01,C,33,651
28-07-15 17:24:01,C,27,661
28-07-15 18:24:01,C,24,662
28-07-15 19:24:01,C,20,66
28-07-15 20:24:01,C,18,657
28-07-15 21:24:01,C,17,655
28-07-15 22:24:01,C,17,655
28-07-15 23:24:01,C,17,655
29-07-15 0:24:01,C,17,655
29-07-15 1:24:01,C,16,653
29-07-15 2:24:01,C,16,151
29-07-15 3:24:01,C,17,154
29-07-15 4:24:01,C,15,149
29-07-15 5:24:01,C,14,647
29-07-15 6:24:01,C,14,146
29-07-15 7:24:01,C,15,65
29-07-15 8:24:01,C,17,154
29-07-15 9:24:01,C,23,162
29-07-15 10:24:01,C,32,154
29-07-15 11:24:01,C,34,149
29-07-15 12:24:01,C,37,638
29-07-15 13:24:01,C,59,98
29-07-15 14:24:01,C,35,147
29-07-15 15:24:01,C,32,653
29-07-15 16:24:01,C,36,143
29-07-15 17:24:01,C,31,655
29-07-15 18:24:01,C,28,161
29-07-15 19:24:01,C,23,662
29-07-15 20:24:01,C,20,66
29-07-15 21:24:01,C,19,658
29-07-15 22:24:01,C,19,158
29-07-15 23:24:01,C,18,657
30-07-15 0:24:01,C,18,156
30-07-15 1:24:01,C,18,156
30-07-15 2:24:01,C,17,655
30-07-15 3:24:01,C,17,655
30-07-15 4:24:01,C,17,154
30-07-15 5:24:01,C,17,154
30-07-15 6:24:01,C,17,655
30-07-15 7:24:01,C,17,655
30-07-15 8:24:01,C,20,159
30-07-15 9:24:01,C,24,662
30-07-15 10:24:01,C,33,152
30-07-15 11:24:01,C,35,645
30-07-15 12:24:01,C,39,63
30-07-15 13:24:01,C,59,98
30-07-15 14:24:01,C,38,136
30-07-15 15:24:01,C,34,648
30-07-15 16:24:01,C,35,147
30-07-15 17:24:01,C,31,655
30-07-15 18:24:01,C,27,661
30-07-15 19:24:01,C,25,162
30-07-15 20:24:01,C,23,162
30-07-15 21:24:01,C,22,161
30-07-15 22:24:01,C,21,661
30-07-15 23:24:01,C,20,159
31-07-15 0:24:01,C,19,158
31-07-15 1:24:01,C,19,158
31-07-15 2:24:01,C,18,156
31-07-15 3:24:01,C,17,655
31-07-15 4:24:01,C,17,154
31-07-15 5:24:01,C,17,655
31-07-15 6:24:01,C,19,158
31-07-15 7:24:01,C,20,66
31-07-15 8:24:01,C,24,662
31-07-15 9:24:01,C,25,162
31-07-15 10:24:01,C,29,159
