Date/Time,Unit,Value,a
21-06-15 17:07:01,%RH,32,279
21-06-15 18:07:01,%RH,28,287
21-06-15 19:07:01,%RH,26,269
21-06-15 20:07:01,%RH,24,237
21-06-15 21:07:01,%RH,26,269
21-06-15 22:07:01,%RH,26,943
21-06-15 23:07:01,%RH,28,287
22-06-15 0:07:01,%RH,28,956
22-06-15 1:07:01,%RH,29,624
22-06-15 2:07:01,%RH,29,624
22-06-15 3:07:01,%RH,31,618
22-06-15 4:07:01,%RH,32,279
22-06-15 5:07:01,%RH,32,279
22-06-15 6:07:01,%RH,34,254
22-06-15 7:07:01,%RH,33,598
22-06-15 8:07:01,%RH,33,598
22-06-15 9:07:01,%RH,30,955
22-06-15 10:07:01,%RH,28,956
22-06-15 11:07:01,%RH,27,616
22-06-15 12:07:01,%RH,23,556
22-06-15 13:07:01,%RH,22,19
22-06-15 14:07:01,%RH,22,19
22-06-15 15:07:01,%RH,22,19
22-06-15 16:07:01,%RH,18,054
22-06-15 17:07:01,%RH,25,593
22-06-15 18:07:01,%RH,33,598
22-06-15 19:07:01,%RH,34,909
22-06-15 20:07:01,%RH,27,616
22-06-15 21:07:01,%RH,28,956
22-06-15 22:07:01,%RH,29,624
22-06-15 23:07:01,%RH,29,624
23-06-15 0:07:01,%RH,29,624
23-06-15 1:07:01,%RH,29,624
23-06-15 2:07:01,%RH,30,29
23-06-15 3:07:01,%RH,30,29
23-06-15 4:07:01,%RH,30,955
23-06-15 5:07:01,%RH,30,955
23-06-15 6:07:01,%RH,31,618
23-06-15 7:07:01,%RH,36,865
23-06-15 8:07:01,%RH,38,16
23-06-15 9:07:01,%RH,29,624
23-06-15 10:07:01,%RH,26,269
23-06-15 11:07:01,%RH,19,439
23-06-15 12:07:01,%RH,22,874
23-06-15 13:07:01,%RH,20,129
23-06-15 14:07:01,%RH,16,662
23-06-15 15:07:01,%RH,15,964
23-06-15 16:07:01,%RH,18,747
23-06-15 17:07:01,%RH,20,129
23-06-15 18:07:01,%RH,23,556
23-06-15 19:07:01,%RH,30,955
23-06-15 20:07:01,%RH,41,372
23-06-15 21:07:01,%RH,42,009
23-06-15 22:07:01,%RH,43,912
23-06-15 23:07:01,%RH,45,801
24-06-15 0:07:01,%RH,47,051
24-06-15 1:07:01,%RH,48,296
24-06-15 2:07:01,%RH,50,151
24-06-15 3:07:01,%RH,50,766
24-06-15 4:07:01,%RH,51,38
24-06-15 5:07:01,%RH,51,38
24-06-15 6:07:01,%RH,55,027
24-06-15 7:07:01,%RH,52,602
24-06-15 8:07:01,%RH,44,543
24-06-15 9:07:01,%RH,36,865
24-06-15 10:07:01,%RH,31,618
24-06-15 11:07:01,%RH,20,129
24-06-15 12:07:01,%RH,21,505
24-06-15 13:07:01,%RH,21,505
24-06-15 14:07:01,%RH,17,359
24-06-15 15:07:01,%RH,18,747
24-06-15 16:07:01,%RH,20,818
24-06-15 17:07:01,%RH,24,916
24-06-15 18:07:01,%RH,30,29
24-06-15 19:07:01,%RH,37,513
24-06-15 20:07:01,%RH,44,543
24-06-15 21:07:01,%RH,44,543
24-06-15 22:07:01,%RH,46,427
24-06-15 23:07:01,%RH,47,051
25-06-15 0:07:01,%RH,50,766
25-06-15 1:07:01,%RH,50,151
25-06-15 2:07:01,%RH,47,675
25-06-15 3:07:01,%RH,45,801
25-06-15 4:07:01,%RH,47,675
25-06-15 5:07:01,%RH,49,534
25-06-15 6:07:01,%RH,53,21
25-06-15 7:07:01,%RH,52,602
25-06-15 8:07:01,%RH,45,801
25-06-15 9:07:01,%RH,33,598
25-06-15 10:07:01,%RH,25,593
25-06-15 11:07:01,%RH,15,964
25-06-15 12:07:01,%RH,19,439
25-06-15 13:07:01,%RH,18,054
25-06-15 14:07:01,%RH,12,449
25-06-15 15:07:01,%RH,11,742
25-06-15 16:07:01,%RH,22,874
25-06-15 17:07:01,%RH,26,943
25-06-15 18:07:01,%RH,30,955
25-06-15 19:07:01,%RH,35,563
25-06-15 20:07:01,%RH,39,45
25-06-15 21:07:01,%RH,34,909
25-06-15 22:07:01,%RH,34,909
25-06-15 23:07:01,%RH,43,279
26-06-15 0:07:01,%RH,36,215
26-06-15 1:07:01,%RH,45,173
26-06-15 2:07:01,%RH,42,645
26-06-15 3:07:01,%RH,42,645
26-06-15 4:07:01,%RH,47,051
26-06-15 5:07:01,%RH,50,151
26-06-15 6:07:01,%RH,50,766
26-06-15 7:07:01,%RH,48,916
26-06-15 8:07:01,%RH,41,372
26-06-15 9:07:01,%RH,36,215
26-06-15 10:07:01,%RH,28,287
26-06-15 11:07:01,%RH,20,818
26-06-15 12:07:01,%RH,15,264
26-06-15 13:07:01,%RH,18,054
26-06-15 14:07:01,%RH,19,439
26-06-15 15:07:01,%RH,20,818
26-06-15 16:07:01,%RH,22,19
26-06-15 17:07:01,%RH,22,874
26-06-15 18:07:01,%RH,23,556
26-06-15 19:07:01,%RH,24,237
26-06-15 20:07:01,%RH,25,593
26-06-15 21:07:01,%RH,25,593
26-06-15 22:07:01,%RH,26,943
26-06-15 23:07:01,%RH,27,616
27-06-15 0:07:01,%RH,28,287
27-06-15 1:07:01,%RH,28,956
27-06-15 2:07:01,%RH,29,624
27-06-15 3:07:01,%RH,30,29
27-06-15 4:07:01,%RH,30,955
27-06-15 5:07:01,%RH,32,279
27-06-15 6:07:01,%RH,32,279
27-06-15 7:07:01,%RH,32,279
27-06-15 8:07:01,%RH,32,939
27-06-15 9:07:01,%RH,32,939
27-06-15 10:07:01,%RH,33,598
