Date/Time,Unit,Value,a
7/7/2015 21:28,C,28,161
7/7/2015 22:28,C,23,162
7/7/2015 23:28,C,22,661
8/7/2015 0:28,C,22,161
8/7/2015 1:28,C,21,661
8/7/2015 2:28,C,21,16
8/7/2015 3:28,C,20,66
8/7/2015 4:28,C,20,159
8/7/2015 5:28,C,19,158
8/7/2015 6:28,C,18,657
8/7/2015 7:28,C,19,158
8/7/2015 8:28,C,19,158
8/7/2015 9:28,C,20,66
8/7/2015 10:28,C,25,662
8/7/2015 11:28,C,30,657
8/7/2015 12:28,C,30,158
8/7/2015 13:28,C,24,662
8/7/2015 14:28,C,25,162
8/7/2015 15:28,C,23,162
8/7/2015 16:28,C,17,655
8/7/2015 17:28,C,15,65
8/7/2015 18:28,C,14,146
8/7/2015 19:28,C,13,644
8/7/2015 20:28,C,13,644
8/7/2015 21:28,C,13,142
8/7/2015 22:28,C,12,139
8/7/2015 23:28,C,11,637
9/7/2015 0:28,C,10,633
9/7/2015 1:28,C,10,633
9/7/2015 2:28,C,10,633
9/7/2015 3:28,C,10,131
9/7/2015 4:28,C,9,127
9/7/2015 5:28,C,9,629
9/7/2015 6:28,C,11,637
9/7/2015 7:28,C,13,644
9/7/2015 8:28,C,17,154
9/7/2015 9:28,C,25,162
9/7/2015 10:28,C,30,158
9/7/2015 11:28,C,36,642
9/7/2015 12:28,C,23,162
9/7/2015 13:28,C,23,162
9/7/2015 14:28,C,16,653
9/7/2015 15:28,C,14,647
9/7/2015 16:28,C,14,146
9/7/2015 17:28,C,14,146
9/7/2015 18:28,C,14,146
9/7/2015 19:28,C,12,641
9/7/2015 20:28,C,13,142
9/7/2015 21:28,C,13,142
9/7/2015 22:28,C,12,641
9/7/2015 23:28,C,11,637
10/7/2015 0:28,C,10,633
10/7/2015 1:28,C,10,131
10/7/2015 2:28,C,9,629
10/7/2015 3:28,C,9,629
10/7/2015 4:28,C,9,127
10/7/2015 5:28,C,8,624
10/7/2015 6:28,C,8,624
10/7/2015 7:28,C,9,629
10/7/2015 8:28,C,13,644
10/7/2015 9:28,C,22,661
10/7/2015 10:28,C,31,156
10/7/2015 11:28,C,34,648
10/7/2015 12:28,C,31,156
10/7/2015 13:28,C,21,661
10/7/2015 14:28,C,21,16
10/7/2015 15:28,C,19,158
10/7/2015 16:28,C,18,657
10/7/2015 17:28,C,17,655
10/7/2015 18:28,C,17,154
10/7/2015 19:28,C,15,65
10/7/2015 20:28,C,14,647
10/7/2015 21:28,C,13,142
10/7/2015 22:28,C,12,139
10/7/2015 23:28,C,11,135
11/7/2015 0:28,C,10,131
11/7/2015 1:28,C,9,127
11/7/2015 2:28,C,8,624
11/7/2015 3:28,C,8,122
11/7/2015 4:28,C,7,619
11/7/2015 5:28,C,9,127
11/7/2015 6:28,C,12,139
11/7/2015 7:28,C,13,644
11/7/2015 8:28,C,16,653
11/7/2015 9:28,C,25,162
11/7/2015 10:28,C,34,149
11/7/2015 11:28,C,31,156
11/7/2015 12:28,C,25,162
11/7/2015 13:28,C,22,161
11/7/2015 14:28,C,22,161
11/7/2015 15:28,C,23,662
11/7/2015 16:28,C,28,66
11/7/2015 17:28,C,25,662
11/7/2015 18:28,C,27,661
11/7/2015 19:28,C,23,162
11/7/2015 20:28,C,22,661
11/7/2015 21:28,C,22,161
11/7/2015 22:28,C,21,661
11/7/2015 23:28,C,21,16
12/7/2015 0:28,C,20,66
12/7/2015 1:28,C,20,66
12/7/2015 2:28,C,20,159
12/7/2015 3:28,C,19,658
12/7/2015 4:28,C,19,158
12/7/2015 5:28,C,19,158
12/7/2015 6:28,C,19,158
12/7/2015 7:28,C,19,158
12/7/2015 8:28,C,19,658
12/7/2015 9:28,C,19,658
12/7/2015 10:28,C,20,159
12/7/2015 11:28,C,20,159
12/7/2015 12:28,C,20,66
12/7/2015 13:28,C,21,16
12/7/2015 14:28,C,21,661
12/7/2015 15:28,C,22,661
12/7/2015 16:28,C,23,162
12/7/2015 17:28,C,23,162
12/7/2015 18:28,C,23,162
12/7/2015 19:28,C,22,661
12/7/2015 20:28,C,22,661
12/7/2015 21:28,C,22,161
12/7/2015 22:28,C,21,661
12/7/2015 23:28,C,21,16
13-07-15 0:28:01,C,20,66
13-07-15 1:28:01,C,20,159
13-07-15 2:28:01,C,19,658
13-07-15 3:28:01,C,19,158
13-07-15 4:28:01,C,18,657
13-07-15 5:28:01,C,18,156
13-07-15 6:28:01,C,18,156
13-07-15 7:28:01,C,18,156
13-07-15 8:28:01,C,18,156
13-07-15 9:28:01,C,18,657
13-07-15 10:28:01,C,19,158
13-07-15 11:28:01,C,19,658
13-07-15 12:28:01,C,20,66
13-07-15 13:28:01,C,21,16
13-07-15 14:28:01,C,22,161
13-07-15 15:28:01,C,22,661
