Date/Time,Unit,Value,a
17-07-2016 15:42,C,31,117
17-07-2016 16:42,C,26,119
17-07-2016 17:42,C,28,119
17-07-2016 18:42,C,24,619
17-07-2016 19:42,C,24,119
17-07-2016 20:42,C,25,119
17-07-2016 21:42,C,25,119
17-07-2016 22:42,C,22,118
17-07-2016 23:42,C,21,618
18-07-2016 0:42,C,21,618
18-07-2016 1:42,C,21,118
18-07-2016 2:42,C,21,118
18-07-2016 3:42,C,20,617
18-07-2016 4:42,C,20,117
18-07-2016 5:42,C,20,117
18-07-2016 6:42,C,19,616
18-07-2016 7:42,C,19,616
18-07-2016 8:42,C,19,616
18-07-2016 9:42,C,22,118
18-07-2016 10:42,C,27,119
18-07-2016 11:42,C,30,118
18-07-2016 12:42,C,32,615
18-07-2016 13:42,C,25,619
18-07-2016 14:42,C,24,119
18-07-2016 15:42,C,51,68
18-07-2016 16:42,C,48,577
18-07-2016 17:42,C,42,596
18-07-2016 18:42,C,36,61
18-07-2016 19:42,C,24,119
18-07-2016 20:42,C,14,61
18-07-2016 21:42,C,9,599
18-07-2016 22:42,C,8,596
18-07-2016 23:42,C,7,594
19-07-2016 0:42,C,6,591
19-07-2016 1:42,C,6,89
19-07-2016 2:42,C,5,588
19-07-2016 3:42,C,5,86
19-07-2016 4:42,C,5,86
19-07-2016 5:42,C,4,83
19-07-2016 6:42,C,5,588
19-07-2016 7:42,C,7,594
19-07-2016 8:42,C,22,118
19-07-2016 9:42,C,19,116
19-07-2016 10:42,C,24,119
19-07-2016 11:42,C,41,599
19-07-2016 12:42,C,51,566
19-07-2016 13:42,C,57,41
19-07-2016 14:42,C,54,553
19-07-2016 15:42,C,41,599
19-07-2016 16:42,C,51,68
19-07-2016 17:42,C,47,83
19-07-2016 18:42,C,38,107
19-07-2016 19:42,C,26,119
19-07-2016 20:42,C,15,611
19-07-2016 21:42,C,11,604
19-07-2016 22:42,C,9,599
19-07-2016 23:42,C,8,596
20-07-2016 0:42,C,8,95
20-07-2016 1:42,C,7,92
20-07-2016 2:42,C,7,92
20-07-2016 3:42,C,7,92
20-07-2016 4:42,C,5,86
20-07-2016 5:42,C,4,585
20-07-2016 6:42,C,4,585
20-07-2016 7:42,C,7,594
20-07-2016 8:42,C,23,119
20-07-2016 9:42,C,21,118
20-07-2016 10:42,C,26,119
20-07-2016 11:42,C,44,92
20-07-2016 12:42,C,53,6
20-07-2016 13:42,C,58,533
20-07-2016 14:42,C,60,25
20-07-2016 15:42,C,59,528
20-07-2016 16:42,C,54,553
20-07-2016 17:42,C,49,76
20-07-2016 18:42,C,40,601
20-07-2016 19:42,C,28,119
20-07-2016 20:42,C,16,613
20-07-2016 21:42,C,12,606
20-07-2016 22:42,C,11,103
20-07-2016 23:42,C,9,599
21-07-2016 0:42,C,9,599
21-07-2016 1:42,C,8,596
21-07-2016 2:42,C,8,95
21-07-2016 3:42,C,8,95
21-07-2016 4:42,C,7,594
21-07-2016 5:42,C,7,92
21-07-2016 6:42,C,8,95
21-07-2016 7:42,C,10,601
21-07-2016 8:42,C,25,619
21-07-2016 9:42,C,21,618
21-07-2016 10:42,C,27,619
21-07-2016 11:42,C,43,95
21-07-2016 12:42,C,27,619
21-07-2016 13:42,C,28,119
21-07-2016 14:42,C,26,619
