Date/Time,Unit,Value,a
25-07-15 20:45:01,%RH,41,48
25-07-15 21:45:01,%RH,42,146
25-07-15 22:45:01,%RH,40,813
25-07-15 23:45:01,%RH,41,48
26-07-15 0:45:01,%RH,40,813
26-07-15 1:45:01,%RH,40,813
26-07-15 2:45:01,%RH,40,813
26-07-15 3:45:01,%RH,40,813
26-07-15 4:45:01,%RH,40,144
26-07-15 5:45:01,%RH,40,813
26-07-15 6:45:01,%RH,41,48
26-07-15 7:45:01,%RH,42,146
26-07-15 8:45:01,%RH,41,48
26-07-15 9:45:01,%RH,42,146
26-07-15 10:45:01,%RH,40,813
26-07-15 11:45:01,%RH,44,134
26-07-15 12:45:01,%RH,43,472
26-07-15 13:45:01,%RH,44,793
26-07-15 14:45:01,%RH,43,472
26-07-15 15:45:01,%RH,42,81
26-07-15 16:45:01,%RH,41,48
26-07-15 17:45:01,%RH,19,384
26-07-15 18:45:01,%RH,32,3
26-07-15 19:45:01,%RH,37,454
26-07-15 20:45:01,%RH,43,472
26-07-15 21:45:01,%RH,42,81
26-07-15 22:45:01,%RH,50,662
26-07-15 23:45:01,%RH,54,507
27-07-15 0:45:01,%RH,58,298
27-07-15 1:45:01,%RH,66,325
27-07-15 2:45:01,%RH,67,537
27-07-15 3:45:01,%RH,70,542
27-07-15 4:45:01,%RH,77,599
27-07-15 5:45:01,%RH,77,599
27-07-15 6:45:01,%RH,78,754
27-07-15 7:45:01,%RH,63,882
27-07-15 8:45:01,%RH,53,231
27-07-15 9:45:01,%RH,41,48
27-07-15 10:45:01,%RH,32,3
27-07-15 11:45:01,%RH,29,933
27-07-15 12:45:01,%RH,29,241
27-07-15 13:45:01,%RH,16,513
27-07-15 14:45:01,%RH,12,891
27-07-15 15:45:01,%RH,8,495
27-07-15 16:45:01,%RH,8,495
27-07-15 17:45:01,%RH,11,432
27-07-15 18:45:01,%RH,21,521
27-07-15 19:45:01,%RH,27,851
27-07-15 20:45:01,%RH,31,314
27-07-15 21:45:01,%RH,28,546
27-07-15 22:45:01,%RH,34,741
27-07-15 23:45:01,%RH,36,1
28-07-15 0:45:01,%RH,36,778
28-07-15 1:45:01,%RH,35,421
28-07-15 2:45:01,%RH,42,146
28-07-15 3:45:01,%RH,44,793
28-07-15 4:45:01,%RH,51,95
28-07-15 5:45:01,%RH,62,34
28-07-15 6:45:01,%RH,55,777
28-07-15 7:45:01,%RH,47,417
28-07-15 8:45:01,%RH,30,625
28-07-15 9:45:01,%RH,24,349
28-07-15 10:45:01,%RH,19,384
28-07-15 11:45:01,%RH,21,521
28-07-15 12:45:01,%RH,22,23
28-07-15 13:45:01,%RH,17,233
28-07-15 14:45:01,%RH,12,163
28-07-15 15:45:01,%RH,7,757
28-07-15 16:45:01,%RH,6,277
28-07-15 17:45:01,%RH,9,232
28-07-15 18:45:01,%RH,16,513
28-07-15 19:45:01,%RH,22,23
28-07-15 20:45:01,%RH,25,52
28-07-15 21:45:01,%RH,28,546
28-07-15 22:45:01,%RH,33,375
28-07-15 23:45:01,%RH,36,778
29-07-15 0:45:01,%RH,42,81
29-07-15 1:45:01,%RH,45,451
29-07-15 2:45:01,%RH,44,793
29-07-15 3:45:01,%RH,49,368
29-07-15 4:45:01,%RH,55,143
29-07-15 5:45:01,%RH,57,4
29-07-15 6:45:01,%RH,51,95
29-07-15 7:45:01,%RH,44,793
29-07-15 8:45:01,%RH,34,741
29-07-15 9:45:01,%RH,20,98
29-07-15 10:45:01,%RH,17,233
29-07-15 11:45:01,%RH,20,81
29-07-15 12:45:01,%RH,20,98
29-07-15 13:45:01,%RH,21,521
29-07-15 14:45:01,%RH,20,98
29-07-15 15:45:01,%RH,18,668
29-07-15 16:45:01,%RH,24,349
