Date/Time,Unit,Value,a
20-07-2015 14:24,%RH,40,501
20-07-2015 15:24,%RH,37,917
20-07-2015 16:24,%RH,36,616
20-07-2015 17:24,%RH,39,213
20-07-2015 18:24,%RH,38,566
20-07-2015 19:24,%RH,37,917
20-07-2015 20:24,%RH,37,917
20-07-2015 21:24,%RH,38,566
20-07-2015 22:24,%RH,37,917
20-07-2015 23:24,%RH,39,213
21-07-2015 0:24,%RH,38,566
21-07-2015 1:24,%RH,38,566
21-07-2015 2:24,%RH,39,213
21-07-2015 3:24,%RH,39,858
21-07-2015 4:24,%RH,39,858
21-07-2015 5:24,%RH,39,858
21-07-2015 6:24,%RH,41,783
21-07-2015 7:24,%RH,43,59
21-07-2015 8:24,%RH,42,422
21-07-2015 9:24,%RH,44,96
21-07-2015 10:24,%RH,41,783
21-07-2015 11:24,%RH,40,501
21-07-2015 12:24,%RH,41,783
21-07-2015 13:24,%RH,42,422
21-07-2015 14:24,%RH,41,783
21-07-2015 15:24,%RH,46,846
21-07-2015 16:24,%RH,50,574
21-07-2015 17:24,%RH,40,501
21-07-2015 18:24,%RH,40,501
21-07-2015 19:24,%RH,40,501
21-07-2015 20:24,%RH,41,143
21-07-2015 21:24,%RH,41,783
21-07-2015 22:24,%RH,41,783
21-07-2015 23:24,%RH,41,783
22-07-2015 0:24,%RH,42,422
22-07-2015 1:24,%RH,41,783
22-07-2015 2:24,%RH,41,783
22-07-2015 3:24,%RH,41,783
22-07-2015 4:24,%RH,42,422
22-07-2015 5:24,%RH,43,59
22-07-2015 6:24,%RH,42,422
22-07-2015 7:24,%RH,43,59
22-07-2015 8:24,%RH,43,694
22-07-2015 9:24,%RH,47,471
22-07-2015 10:24,%RH,47,471
22-07-2015 11:24,%RH,43,694
22-07-2015 12:24,%RH,42,422
22-07-2015 13:24,%RH,42,422
22-07-2015 14:24,%RH,43,59
22-07-2015 15:24,%RH,41,143
22-07-2015 16:24,%RH,39,858
22-07-2015 17:24,%RH,39,213
22-07-2015 18:24,%RH,28,667
22-07-2015 19:24,%RH,38,566
22-07-2015 20:24,%RH,43,59
22-07-2015 21:24,%RH,44,328
22-07-2015 22:24,%RH,46,219
22-07-2015 23:24,%RH,47,471
23-07-2015 0:24,%RH,49,338
23-07-2015 1:24,%RH,50,574
23-07-2015 2:24,%RH,44,96
23-07-2015 3:24,%RH,45,59
23-07-2015 4:24,%RH,51,803
23-07-2015 5:24,%RH,52,415
23-07-2015 6:24,%RH,53,26
23-07-2015 7:24,%RH,55,452
23-07-2015 8:24,%RH,47,471
23-07-2015 9:24,%RH,36,616
23-07-2015 10:24,%RH,29,338
23-07-2015 11:24,%RH,21,862
23-07-2015 12:24,%RH,21,172
23-07-2015 13:24,%RH,15,597
23-07-2015 14:24,%RH,8,479
23-07-2015 15:24,%RH,15,597
23-07-2015 16:24,%RH,11,346
23-07-2015 17:24,%RH,20,481
23-07-2015 18:24,%RH,28,667
23-07-2015 19:24,%RH,37,267
23-07-2015 20:24,%RH,43,694
23-07-2015 21:24,%RH,46,219
23-07-2015 22:24,%RH,43,694
23-07-2015 23:24,%RH,44,96
24-07-2015 0:24,%RH,44,96
24-07-2015 1:24,%RH,47,471
24-07-2015 2:24,%RH,50,574
24-07-2015 3:24,%RH,52,415
24-07-2015 4:24,%RH,54,242
24-07-2015 5:24,%RH,53,635
24-07-2015 6:24,%RH,51,803
24-07-2015 7:24,%RH,48,95
24-07-2015 8:24,%RH,43,694
24-07-2015 9:24,%RH,34,651
24-07-2015 10:24,%RH,28,667
