Date/Time,Unit,Value,a
18-07-2016 19:49,%RH,35,108
18-07-2016 20:49,%RH,37,709
18-07-2016 21:49,%RH,35,761
18-07-2016 22:49,%RH,38,355
18-07-2016 23:49,%RH,43,463
19-07-2016 0:49,%RH,44,94
19-07-2016 1:49,%RH,44,724
19-07-2016 2:49,%RH,45,352
19-07-2016 3:49,%RH,44,724
19-07-2016 4:49,%RH,44,724
19-07-2016 5:49,%RH,45,352
19-07-2016 6:49,%RH,45,352
19-07-2016 7:49,%RH,48,465
19-07-2016 8:49,%RH,49,699
19-07-2016 9:49,%RH,46,602
19-07-2016 10:49,%RH,43,463
19-07-2016 11:49,%RH,40,922
19-07-2016 12:49,%RH,31,82
19-07-2016 13:49,%RH,30,493
19-07-2016 14:49,%RH,32,481
19-07-2016 15:49,%RH,16,859
19-07-2016 16:49,%RH,25,797
19-07-2016 17:49,%RH,40,922
19-07-2016 18:49,%RH,44,724
19-07-2016 19:49,%RH,48,465
19-07-2016 20:49,%RH,60,506
19-07-2016 21:49,%RH,60,506
19-07-2016 22:49,%RH,63,413
19-07-2016 23:49,%RH,61,91
20-07-2016 0:49,%RH,61,91
20-07-2016 1:49,%RH,61,91
20-07-2016 2:49,%RH,62,255
20-07-2016 3:49,%RH,64,564
20-07-2016 4:49,%RH,65,708
20-07-2016 5:49,%RH,65,137
20-07-2016 6:49,%RH,74,79
20-07-2016 7:49,%RH,76,786
20-07-2016 8:49,%RH,75,708
20-07-2016 9:49,%RH,74,79
20-07-2016 10:49,%RH,70,775
20-07-2016 11:49,%RH,70,219
20-07-2016 12:49,%RH,17,557
20-07-2016 13:49,%RH,23,759
20-07-2016 14:49,%RH,14,757
20-07-2016 15:49,%RH,12,64
20-07-2016 16:49,%RH,23,77
20-07-2016 17:49,%RH,42,831
20-07-2016 18:49,%RH,51,538
20-07-2016 19:49,%RH,55,77
20-07-2016 20:49,%RH,56,964
20-07-2016 21:49,%RH,58,151
20-07-2016 22:49,%RH,58,151
20-07-2016 23:49,%RH,59,92
21-07-2016 0:49,%RH,59,332
21-07-2016 1:49,%RH,60,506
21-07-2016 2:49,%RH,62,255
21-07-2016 3:49,%RH,62,835
21-07-2016 4:49,%RH,63,413
21-07-2016 5:49,%RH,65,137
21-07-2016 6:49,%RH,65,708
21-07-2016 7:49,%RH,70,219
21-07-2016 8:49,%RH,72,434
21-07-2016 9:49,%RH,71,33
21-07-2016 10:49,%RH,66,278
21-07-2016 11:49,%RH,61,91
21-07-2016 12:49,%RH,21,707
21-07-2016 13:49,%RH,20,33
21-07-2016 14:49,%RH,22,393
21-07-2016 15:49,%RH,18,253
21-07-2016 16:49,%RH,25,797
21-07-2016 17:49,%RH,38,999
21-07-2016 18:49,%RH,43,463
21-07-2016 19:49,%RH,50,314
21-07-2016 20:49,%RH,50,314
21-07-2016 21:49,%RH,52,147
21-07-2016 22:49,%RH,52,755
21-07-2016 23:49,%RH,54,569
22-07-2016 0:49,%RH,53,361
22-07-2016 1:49,%RH,56,367
22-07-2016 2:49,%RH,54,569
22-07-2016 3:49,%RH,55,77
22-07-2016 4:49,%RH,53,361
22-07-2016 5:49,%RH,50,927
22-07-2016 6:49,%RH,55,77
22-07-2016 7:49,%RH,58,742
22-07-2016 8:49,%RH,62,255
22-07-2016 9:49,%RH,50,927
22-07-2016 10:49,%RH,45,352
22-07-2016 11:49,%RH,39,642
22-07-2016 12:49,%RH,35,761
22-07-2016 13:49,%RH,37,61
22-07-2016 14:49,%RH,37,709
22-07-2016 15:49,%RH,37,709
22-07-2016 16:49,%RH,37,61
22-07-2016 17:49,%RH,37,709
22-07-2016 18:49,%RH,36,412
22-07-2016 19:49,%RH,36,412
22-07-2016 20:49,%RH,36,412
22-07-2016 21:49,%RH,35,761
22-07-2016 22:49,%RH,35,761
22-07-2016 23:49,%RH,37,61
23-07-2016 0:49,%RH,37,61
23-07-2016 1:49,%RH,37,709
23-07-2016 2:49,%RH,38,355
23-07-2016 3:49,%RH,38,355
23-07-2016 4:49,%RH,38,999
23-07-2016 5:49,%RH,39,642
23-07-2016 6:49,%RH,38,999
23-07-2016 7:49,%RH,39,642
23-07-2016 8:49,%RH,39,642
23-07-2016 9:49,%RH,40,283
23-07-2016 10:49,%RH,40,283
23-07-2016 11:49,%RH,39,642
23-07-2016 12:49,%RH,39,642
23-07-2016 13:49,%RH,38,999
23-07-2016 14:49,%RH,38,999
23-07-2016 15:49,%RH,38,999
23-07-2016 16:49,%RH,38,355
23-07-2016 17:49,%RH,37,61
23-07-2016 18:49,%RH,37,61
23-07-2016 19:49,%RH,37,61
23-07-2016 20:49,%RH,36,412
23-07-2016 21:49,%RH,37,61
23-07-2016 22:49,%RH,37,61
23-07-2016 23:49,%RH,35,761
24-07-2016 0:49,%RH,36,412
24-07-2016 1:49,%RH,37,61
24-07-2016 2:49,%RH,36,412
24-07-2016 3:49,%RH,38,355
24-07-2016 4:49,%RH,38,355
24-07-2016 5:49,%RH,38,999
