Date/Time,Unit,Value,a
19-06-2016 22:32,%RH,51,665
19-06-2016 23:32,%RH,61,84
20-06-2016 0:32,%RH,62,464
20-06-2016 1:32,%RH,61,84
20-06-2016 2:32,%RH,61,215
20-06-2016 3:32,%RH,60,589
20-06-2016 4:32,%RH,61,215
20-06-2016 5:32,%RH,61,215
20-06-2016 6:32,%RH,60,589
20-06-2016 7:32,%RH,73,432
20-06-2016 8:32,%RH,69,829
20-06-2016 9:32,%RH,64,325
20-06-2016 10:32,%RH,54,244
20-06-2016 11:32,%RH,51,17
20-06-2016 12:32,%RH,25,987
20-06-2016 13:32,%RH,23,16
20-06-2016 14:32,%RH,21,738
20-06-2016 15:32,%RH,19,593
20-06-2016 16:32,%RH,16,713
20-06-2016 17:32,%RH,23,869
20-06-2016 18:32,%RH,35,11
20-06-2016 19:32,%RH,45,776
20-06-2016 20:32,%RH,52,958
20-06-2016 21:32,%RH,61,84
20-06-2016 22:32,%RH,65,558
20-06-2016 23:32,%RH,72,237
21-06-2016 0:32,%RH,75,805
21-06-2016 1:32,%RH,79,32
21-06-2016 2:32,%RH,83,923
21-06-2016 3:32,%RH,87,874
21-06-2016 4:32,%RH,90,99
21-06-2016 5:32,%RH,93,936
21-06-2016 6:32,%RH,95,19
21-06-2016 7:32,%RH,96,633
21-06-2016 8:32,%RH,89,545
21-06-2016 9:32,%RH,69,829
21-06-2016 10:32,%RH,35,11
21-06-2016 11:32,%RH,20,31
21-06-2016 12:32,%RH,21,24
21-06-2016 13:32,%RH,23,16
21-06-2016 14:32,%RH,21,24
21-06-2016 15:32,%RH,17,435
21-06-2016 16:32,%RH,15,264
21-06-2016 17:32,%RH,21,738
21-06-2016 18:32,%RH,32,951
21-06-2016 19:32,%RH,43,786
21-06-2016 20:32,%RH,49,63
21-06-2016 21:32,%RH,58,69
21-06-2016 22:32,%RH,64,325
21-06-2016 23:32,%RH,66,786
22-06-2016 0:32,%RH,68,8
22-06-2016 1:32,%RH,69,829
22-06-2016 2:32,%RH,72,835
22-06-2016 3:32,%RH,79,9
22-06-2016 4:32,%RH,83,353
22-06-2016 5:32,%RH,89,545
22-06-2016 6:32,%RH,91,203
22-06-2016 7:32,%RH,92,301
22-06-2016 8:32,%RH,82,781
22-06-2016 9:32,%RH,69,223
22-06-2016 10:32,%RH,30,183
22-06-2016 11:32,%RH,18,156
22-06-2016 12:32,%RH,21,24
22-06-2016 13:32,%RH,16,713
22-06-2016 14:32,%RH,21,24
22-06-2016 15:32,%RH,18,156
22-06-2016 16:32,%RH,15,264
22-06-2016 17:32,%RH,17,435
22-06-2016 18:32,%RH,27,392
22-06-2016 19:32,%RH,37,738
22-06-2016 20:32,%RH,42,453
22-06-2016 21:32,%RH,50,367
22-06-2016 22:32,%RH,57,435
22-06-2016 23:32,%RH,61,84
23-06-2016 0:32,%RH,64,942
23-06-2016 1:32,%RH,69,223
23-06-2016 2:32,%RH,74,28
23-06-2016 3:32,%RH,78,154
23-06-2016 4:32,%RH,81,633
23-06-2016 5:32,%RH,82,781
23-06-2016 6:32,%RH,88,432
23-06-2016 7:32,%RH,91,203
23-06-2016 8:32,%RH,73,432
23-06-2016 9:32,%RH,57,435
23-06-2016 10:32,%RH,44,451
23-06-2016 11:32,%RH,33,639
23-06-2016 12:32,%RH,25,987
23-06-2016 13:32,%RH,29,487
23-06-2016 14:32,%RH,32,951
23-06-2016 15:32,%RH,33,639
23-06-2016 16:32,%RH,34,326
23-06-2016 17:32,%RH,34,326
23-06-2016 18:32,%RH,34,326
23-06-2016 19:32,%RH,35,695
23-06-2016 20:32,%RH,36,378
23-06-2016 21:32,%RH,37,738
23-06-2016 22:32,%RH,38,416
23-06-2016 23:32,%RH,39,92
24-06-2016 0:32,%RH,39,767
24-06-2016 1:32,%RH,39,767
24-06-2016 2:32,%RH,40,441
24-06-2016 3:32,%RH,41,113
24-06-2016 4:32,%RH,41,113
24-06-2016 5:32,%RH,41,113
24-06-2016 6:32,%RH,42,453
24-06-2016 7:32,%RH,43,12
24-06-2016 8:32,%RH,42,453
24-06-2016 9:32,%RH,42,453
24-06-2016 10:32,%RH,42,453
24-06-2016 11:32,%RH,43,12
24-06-2016 12:32,%RH,43,12
24-06-2016 13:32,%RH,41,784
24-06-2016 14:32,%RH,42,453
24-06-2016 15:32,%RH,42,453
