Date/Time,Unit,Value,a
12-06-2016 22:16,C,31,694
12-06-2016 23:16,C,22,197
13-06-2016 0:16,C,20,695
13-06-2016 1:16,C,19,693
13-06-2016 2:16,C,19,192
13-06-2016 3:16,C,19,192
13-06-2016 4:16,C,18,691
13-06-2016 5:16,C,19,192
13-06-2016 6:16,C,18,691
13-06-2016 7:16,C,17,187
13-06-2016 8:16,C,13,174
13-06-2016 9:16,C,16,185
13-06-2016 10:16,C,16,185
13-06-2016 11:16,C,18,691
13-06-2016 12:16,C,23,198
13-06-2016 13:16,C,24,699
13-06-2016 14:16,C,23,699
13-06-2016 15:16,C,19,192
13-06-2016 16:16,C,17,187
13-06-2016 17:16,C,22,698
13-06-2016 18:16,C,13,676
13-06-2016 19:16,C,12,17
13-06-2016 20:16,C,10,663
13-06-2016 21:16,C,9,155
13-06-2016 22:16,C,8,15
13-06-2016 23:16,C,7,647
14-06-2016 0:16,C,7,144
14-06-2016 1:16,C,6,138
14-06-2016 2:16,C,5,132
14-06-2016 3:16,C,4,628
14-06-2016 4:16,C,4,628
14-06-2016 5:16,C,4,125
14-06-2016 6:16,C,4,628
14-06-2016 7:16,C,5,635
14-06-2016 8:16,C,7,647
14-06-2016 9:16,C,9,658
14-06-2016 10:16,C,12,672
14-06-2016 11:16,C,14,68
14-06-2016 12:16,C,23,699
14-06-2016 13:16,C,13,174
14-06-2016 14:16,C,15,683
14-06-2016 15:16,C,14,178
14-06-2016 16:16,C,12,17
14-06-2016 17:16,C,18,19
14-06-2016 18:16,C,9,658
14-06-2016 19:16,C,7,144
14-06-2016 20:16,C,5,635
14-06-2016 21:16,C,4,628
14-06-2016 22:16,C,3,621
14-06-2016 23:16,C,3,118
15-06-2016 0:16,C,2,614
15-06-2016 1:16,C,1,103
15-06-2016 2:16,C,1,103
15-06-2016 3:16,C,0,599
15-06-2016 4:16,C,2,111
15-06-2016 5:16,C,2,614
15-06-2016 6:16,C,3,118
15-06-2016 7:16,C,4,628
15-06-2016 8:16,C,6,641
15-06-2016 9:16,C,7,647
15-06-2016 10:16,C,10,16
15-06-2016 11:16,C,12,17
15-06-2016 12:16,C,18,691
15-06-2016 13:16,C,6,138
15-06-2016 14:16,C,8,15
15-06-2016 15:16,C,7,647
15-06-2016 16:16,C,6,138
15-06-2016 17:16,C,5,132
15-06-2016 18:16,C,2,614
15-06-2016 19:16,C,2,111
15-06-2016 20:16,C,1,103
15-06-2016 21:16,C,0,95
15-06-2016 22:16,C,0,95
15-06-2016 23:16,C,0,409
16-06-2016 0:16,C,0,409
16-06-2016 1:16,C,0,409
16-06-2016 2:16,C,0,409
16-06-2016 3:16,C,0,913
16-06-2016 4:16,C,-1,418
16-06-2016 5:16,C,0,409
16-06-2016 6:16,C,0,599
16-06-2016 7:16,C,2,111
16-06-2016 8:16,C,2,111
16-06-2016 9:16,C,6,138
16-06-2016 10:16,C,14,178
16-06-2016 11:16,C,12,17
16-06-2016 12:16,C,14,178
16-06-2016 13:16,C,15,683
16-06-2016 14:16,C,16,686
16-06-2016 15:16,C,16,185
16-06-2016 16:16,C,16,686
16-06-2016 17:16,C,16,686
16-06-2016 18:16,C,16,686
16-06-2016 19:16,C,17,187
16-06-2016 20:16,C,17,187
16-06-2016 21:16,C,17,187
16-06-2016 22:16,C,17,187
16-06-2016 23:16,C,17,187
17-06-2016 0:16,C,17,187
17-06-2016 1:16,C,17,187
17-06-2016 2:16,C,16,686
17-06-2016 3:16,C,16,686
17-06-2016 4:16,C,16,686
17-06-2016 5:16,C,16,686
17-06-2016 6:16,C,16,686
17-06-2016 7:16,C,16,185
17-06-2016 8:16,C,16,185
17-06-2016 9:16,C,16,185
17-06-2016 10:16,C,16,185
17-06-2016 11:16,C,16,185
17-06-2016 12:16,C,16,185
17-06-2016 13:16,C,16,185
17-06-2016 14:16,C,16,686
17-06-2016 15:16,C,16,686
17-06-2016 16:16,C,16,686
17-06-2016 17:16,C,17,187
17-06-2016 18:16,C,17,187
17-06-2016 19:16,C,17,187
17-06-2016 20:16,C,17,187
17-06-2016 21:16,C,17,187
17-06-2016 22:16,C,17,187
17-06-2016 23:16,C,17,187
18-06-2016 0:16,C,17,689
18-06-2016 1:16,C,17,689
18-06-2016 2:16,C,17,689
18-06-2016 3:16,C,17,689
18-06-2016 4:16,C,17,689
18-06-2016 5:16,C,17,689
18-06-2016 6:16,C,17,187
18-06-2016 7:16,C,17,187
18-06-2016 8:16,C,17,187
18-06-2016 9:16,C,17,187
18-06-2016 10:16,C,17,187
18-06-2016 11:16,C,17,187
18-06-2016 12:16,C,17,187
18-06-2016 13:16,C,17,187
