Date/Time,Unit,Value,a
20-07-15 14:30:01,C,27,078
20-07-15 15:30:01,C,27,577
20-07-15 16:30:01,C,28,077
20-07-15 17:30:01,C,30,076
20-07-15 18:30:01,C,30,076
20-07-15 19:30:01,C,29,076
20-07-15 20:30:01,C,28,577
20-07-15 21:30:01,C,28,077
20-07-15 22:30:01,C,27,577
20-07-15 23:30:01,C,27,078
21-07-15 0:30:01,C,26,578
21-07-15 1:30:01,C,26,078
21-07-15 2:30:01,C,25,578
21-07-15 3:30:01,C,25,078
21-07-15 4:30:01,C,24,578
21-07-15 5:30:01,C,24,078
21-07-15 6:30:01,C,23,578
21-07-15 7:30:01,C,23,578
21-07-15 8:30:01,C,23,078
21-07-15 9:30:01,C,24,078
21-07-15 10:30:01,C,29,076
21-07-15 11:30:01,C,25,578
21-07-15 12:30:01,C,27,577
21-07-15 13:30:01,C,28,077
21-07-15 14:30:01,C,28,077
21-07-15 15:30:01,C,28,577
21-07-15 16:30:01,C,28,577
21-07-15 17:30:01,C,29,076
21-07-15 18:30:01,C,27,577
21-07-15 19:30:01,C,26,578
21-07-15 20:30:01,C,26,078
21-07-15 21:30:01,C,26,078
21-07-15 22:30:01,C,25,578
21-07-15 23:30:01,C,24,578
22-07-15 0:30:01,C,24,078
22-07-15 1:30:01,C,23,078
22-07-15 2:30:01,C,22,578
22-07-15 3:30:01,C,21,577
22-07-15 4:30:01,C,21,077
22-07-15 5:30:01,C,20,577
22-07-15 6:30:01,C,19,075
22-07-15 7:30:01,C,22,078
22-07-15 8:30:01,C,21,577
22-07-15 9:30:01,C,33,571
22-07-15 10:30:01,C,28,577
22-07-15 11:30:01,C,28,077
22-07-15 12:30:01,C,49,023
22-07-15 13:30:01,C,29,076
22-07-15 14:30:01,C,26,578
22-07-15 15:30:01,C,27,078
22-07-15 16:30:01,C,27,577
22-07-15 17:30:01,C,23,078
22-07-15 18:30:01,C,20,577
22-07-15 19:30:01,C,16,572
22-07-15 20:30:01,C,13,567
22-07-15 21:30:01,C,11,562
22-07-15 22:30:01,C,10,058
22-07-15 23:30:01,C,8,554
23-07-15 0:30:01,C,7,551
23-07-15 1:30:01,C,6,547
23-07-15 2:30:01,C,6,046
23-07-15 3:30:01,C,5,544
23-07-15 4:30:01,C,5,544
23-07-15 5:30:01,C,6,547
23-07-15 6:30:01,C,13,567
23-07-15 7:30:01,C,21,577
23-07-15 8:30:01,C,35,567
23-07-15 9:30:01,C,38,56
23-07-15 10:30:01,C,28,077
23-07-15 11:30:01,C,29,076
23-07-15 12:30:01,C,46,035
23-07-15 13:30:01,C,28,577
23-07-15 14:30:01,C,26,578
23-07-15 15:30:01,C,26,078
23-07-15 16:30:01,C,27,078
23-07-15 17:30:01,C,22,578
23-07-15 18:30:01,C,19,576
23-07-15 19:30:01,C,15,57
23-07-15 20:30:01,C,12,564
23-07-15 21:30:01,C,10,559
23-07-15 22:30:01,C,9,055
23-07-15 23:30:01,C,8,052
24-07-15 0:30:01,C,7,551
24-07-15 1:30:01,C,7,049
24-07-15 2:30:01,C,6,547
24-07-15 3:30:01,C,6,547
24-07-15 4:30:01,C,5,544
24-07-15 5:30:01,C,4,54
24-07-15 6:30:01,C,10,559
24-07-15 7:30:01,C,36,565
24-07-15 8:30:01,C,40,555
24-07-15 9:30:01,C,49,52
24-07-15 10:30:01,C,27,577
24-07-15 11:30:01,C,27,078
24-07-15 12:30:01,C,46,533
24-07-15 13:30:01,C,28,577
24-07-15 14:30:01,C,27,078
24-07-15 15:30:01,C,26,578
24-07-15 16:30:01,C,27,577
24-07-15 17:30:01,C,23,078
24-07-15 18:30:01,C,21,077
24-07-15 19:30:01,C,17,573
24-07-15 20:30:01,C,14,068
24-07-15 21:30:01,C,12,564
24-07-15 22:30:01,C,10,559
24-07-15 23:30:01,C,9,055
25-07-15 0:30:01,C,7,551
25-07-15 1:30:01,C,6,547
25-07-15 2:30:01,C,5,544
25-07-15 3:30:01,C,5,042
25-07-15 4:30:01,C,4,54
25-07-15 5:30:01,C,4,038
25-07-15 6:30:01,C,10,559
25-07-15 7:30:01,C,35,068
25-07-15 8:30:01,C,39,059
25-07-15 9:30:01,C,44,043
25-07-15 10:30:01,C,27,577
25-07-15 11:30:01,C,26,578
25-07-15 12:30:01,C,35,567
25-07-15 13:30:01,C,28,577
25-07-15 14:30:01,C,27,577
25-07-15 15:30:01,C,28,077
25-07-15 16:30:01,C,29,576
25-07-15 17:30:01,C,23,078
25-07-15 18:30:01,C,20,577
25-07-15 19:30:01,C,17,073
25-07-15 20:30:01,C,14,569
25-07-15 21:30:01,C,12,564
25-07-15 22:30:01,C,11,061
25-07-15 23:30:01,C,9,557
26-07-15 0:30:01,C,8,554
26-07-15 1:30:01,C,7,551
26-07-15 2:30:01,C,6,547
26-07-15 3:30:01,C,6,046
26-07-15 4:30:01,C,5,544
26-07-15 5:30:01,C,5,042
26-07-15 6:30:01,C,11,061
26-07-15 7:30:01,C,35,068
26-07-15 8:30:01,C,40,056
26-07-15 9:30:01,C,47,031
26-07-15 10:30:01,C,28,077
26-07-15 11:30:01,C,27,577
26-07-15 12:30:01,C,35,068
26-07-15 13:30:01,C,29,076
26-07-15 14:30:01,C,27,078
26-07-15 15:30:01,C,29,576
26-07-15 16:30:01,C,26,578
26-07-15 17:30:01,C,28,577
26-07-15 18:30:01,C,25,578
26-07-15 19:30:01,C,21,577
26-07-15 20:30:01,C,24,078
