Date/Time,Unit,Value,a
26-06-15 8:58:01,C,29,195
26-06-15 9:58:01,C,24,697
26-06-15 10:58:01,C,24,697
26-06-15 11:58:01,C,25,197
26-06-15 12:58:01,C,26,197
26-06-15 13:58:01,C,27,197
26-06-15 14:58:01,C,28,196
26-06-15 15:58:01,C,29,195
26-06-15 16:58:01,C,29,694
26-06-15 17:58:01,C,30,194
26-06-15 18:58:01,C,30,194
26-06-15 19:58:01,C,29,694
26-06-15 20:58:01,C,29,195
26-06-15 21:58:01,C,28,696
26-06-15 22:58:01,C,27,696
26-06-15 23:58:01,C,27,197
27-06-15 0:58:01,C,26,197
27-06-15 1:58:01,C,25,697
27-06-15 2:58:01,C,24,697
27-06-15 3:58:01,C,24,197
27-06-15 4:58:01,C,23,697
27-06-15 5:58:01,C,23,197
27-06-15 6:58:01,C,23,197
27-06-15 7:58:01,C,23,197
27-06-15 8:58:01,C,23,197
27-06-15 9:58:01,C,24,197
27-06-15 10:58:01,C,24,697
27-06-15 11:58:01,C,26,197
27-06-15 12:58:01,C,27,696
27-06-15 13:58:01,C,27,696
27-06-15 14:58:01,C,28,196
27-06-15 15:58:01,C,28,696
27-06-15 16:58:01,C,29,694
27-06-15 17:58:01,C,29,694
27-06-15 18:58:01,C,29,694
27-06-15 19:58:01,C,29,195
27-06-15 20:58:01,C,28,696
27-06-15 21:58:01,C,28,196
27-06-15 22:58:01,C,27,696
27-06-15 23:58:01,C,27,197
28-06-15 0:58:01,C,26,197
28-06-15 1:58:01,C,25,697
28-06-15 2:58:01,C,24,697
28-06-15 3:58:01,C,24,197
28-06-15 4:58:01,C,23,697
28-06-15 5:58:01,C,23,197
28-06-15 6:58:01,C,23,197
28-06-15 7:58:01,C,23,197
28-06-15 8:58:01,C,23,697
28-06-15 9:58:01,C,23,697
28-06-15 10:58:01,C,24,197
28-06-15 11:58:01,C,24,697
28-06-15 12:58:01,C,25,197
28-06-15 13:58:01,C,26,197
28-06-15 14:58:01,C,26,697
28-06-15 15:58:01,C,27,197
28-06-15 16:58:01,C,27,696
28-06-15 17:58:01,C,27,696
28-06-15 18:58:01,C,27,696
28-06-15 19:58:01,C,27,197
28-06-15 20:58:01,C,27,197
28-06-15 21:58:01,C,26,697
28-06-15 22:58:01,C,26,197
28-06-15 23:58:01,C,25,697
29-06-15 0:58:01,C,25,697
29-06-15 1:58:01,C,24,697
29-06-15 2:58:01,C,24,697
29-06-15 3:58:01,C,24,197
29-06-15 4:58:01,C,23,697
29-06-15 5:58:01,C,23,197
29-06-15 6:58:01,C,23,197
29-06-15 7:58:01,C,24,197
29-06-15 8:58:01,C,26,697
29-06-15 9:58:01,C,27,696
29-06-15 10:58:01,C,39,67
29-06-15 11:58:01,C,41,164
29-06-15 12:58:01,C,45,643
29-06-15 13:58:01,C,47,632
29-06-15 14:58:01,C,39,67
29-06-15 15:58:01,C,37,178
29-06-15 16:58:01,C,31,692
29-06-15 17:58:01,C,27,696
29-06-15 18:58:01,C,25,697
29-06-15 19:58:01,C,23,697
29-06-15 20:58:01,C,22,196
29-06-15 21:58:01,C,20,695
29-06-15 22:58:01,C,19,694
29-06-15 23:58:01,C,18,192
30-06-15 0:58:01,C,17,19
30-06-15 1:58:01,C,16,689
30-06-15 2:58:01,C,17,19
30-06-15 3:58:01,C,16,188
30-06-15 4:58:01,C,16,188
30-06-15 5:58:01,C,16,188
30-06-15 6:58:01,C,24,197
30-06-15 7:58:01,C,24,697
30-06-15 8:58:01,C,29,694
30-06-15 9:58:01,C,37,178
30-06-15 10:58:01,C,33,189
30-06-15 11:58:01,C,42,658
30-06-15 12:58:01,C,35,683
30-06-15 13:58:01,C,49,123
30-06-15 14:58:01,C,41,662
30-06-15 15:58:01,C,38,175
30-06-15 16:58:01,C,33,688
30-06-15 17:58:01,C,30,194
30-06-15 18:58:01,C,27,696
30-06-15 19:58:01,C,25,697
30-06-15 20:58:01,C,24,197
30-06-15 21:58:01,C,22,697
30-06-15 22:58:01,C,21,696
30-06-15 23:58:01,C,20,695
01-07-15 0:58:01,C,19,694
01-07-15 1:58:01,C,18,192
01-07-15 2:58:01,C,17,691
01-07-15 3:58:01,C,17,19
01-07-15 4:58:01,C,16,689
01-07-15 5:58:01,C,16,689
01-07-15 6:58:01,C,24,197
01-07-15 7:58:01,C,25,697
01-07-15 8:58:01,C,30,693
01-07-15 9:58:01,C,37,677
01-07-15 10:58:01,C,34,186
01-07-15 11:58:01,C,40,666
01-07-15 12:58:01,C,37,178
01-07-15 13:58:01,C,44,648
01-07-15 14:58:01,C,35,683
01-07-15 15:58:01,C,33,688
01-07-15 16:58:01,C,31,192
01-07-15 17:58:01,C,29,694
01-07-15 18:58:01,C,26,697
01-07-15 19:58:01,C,23,697
01-07-15 20:58:01,C,22,196
01-07-15 21:58:01,C,21,696
01-07-15 22:58:01,C,20,695
01-07-15 23:58:01,C,19,694
02-07-15 0:58:01,C,18,692
02-07-15 1:58:01,C,18,692
02-07-15 2:58:01,C,18,192
02-07-15 3:58:01,C,17,691
02-07-15 4:58:01,C,17,19
02-07-15 5:58:01,C,18,192
02-07-15 6:58:01,C,24,697
02-07-15 7:58:01,C,26,697
02-07-15 8:58:01,C,30,693
02-07-15 9:58:01,C,38,175
02-07-15 10:58:01,C,34,685
02-07-15 11:58:01,C,43,155
02-07-15 12:58:01,C,34,685
02-07-15 13:58:01,C,30,194
02-07-15 14:58:01,C,29,694
02-07-15 15:58:01,C,30,194
02-07-15 16:58:01,C,30,693
02-07-15 17:58:01,C,30,693
02-07-15 18:58:01,C,30,693
02-07-15 19:58:01,C,30,693
02-07-15 20:58:01,C,29,694
02-07-15 21:58:01,C,28,696
02-07-15 22:58:01,C,27,696
02-07-15 23:58:01,C,27,197
03-07-15 0:58:01,C,26,697
03-07-15 1:58:01,C,26,197
03-07-15 2:58:01,C,25,697
03-07-15 3:58:01,C,25,697
03-07-15 4:58:01,C,25,197
03-07-15 5:58:01,C,25,197
03-07-15 6:58:01,C,25,197
03-07-15 7:58:01,C,25,697
03-07-15 8:58:01,C,26,197
03-07-15 9:58:01,C,26,697
03-07-15 10:58:01,C,27,197
03-07-15 11:58:01,C,28,196
03-07-15 12:58:01,C,28,696
03-07-15 13:58:01,C,29,195
03-07-15 14:58:01,C,29,694
03-07-15 15:58:01,C,30,194
03-07-15 16:58:01,C,30,194
03-07-15 17:58:01,C,29,694
03-07-15 18:58:01,C,29,195
03-07-15 19:58:01,C,29,195
03-07-15 20:58:01,C,28,696
03-07-15 21:58:01,C,27,696
03-07-15 22:58:01,C,27,197
03-07-15 23:58:01,C,26,697
04-07-15 0:58:01,C,25,697
04-07-15 1:58:01,C,25,197
04-07-15 2:58:01,C,24,697
04-07-15 3:58:01,C,24,197
04-07-15 4:58:01,C,23,697
04-07-15 5:58:01,C,23,197
04-07-15 6:58:01,C,23,197
04-07-15 7:58:01,C,23,697
04-07-15 8:58:01,C,24,197
04-07-15 9:58:01,C,24,697
04-07-15 10:58:01,C,25,197
04-07-15 11:58:01,C,26,197
04-07-15 12:58:01,C,26,697
04-07-15 13:58:01,C,27,197
04-07-15 14:58:01,C,27,197
04-07-15 15:58:01,C,27,197
04-07-15 16:58:01,C,27,197
04-07-15 17:58:01,C,26,697
04-07-15 18:58:01,C,26,697
04-07-15 19:58:01,C,26,697
04-07-15 20:58:01,C,26,197
04-07-15 21:58:01,C,26,197
04-07-15 22:58:01,C,25,697
04-07-15 23:58:01,C,24,697
05-07-15 0:58:01,C,24,197
05-07-15 1:58:01,C,23,697
05-07-15 2:58:01,C,23,197
05-07-15 3:58:01,C,22,196
05-07-15 4:58:01,C,21,696
05-07-15 5:58:01,C,21,196
05-07-15 6:58:01,C,21,696
05-07-15 7:58:01,C,23,197
