Date/Time,Unit,Value,a
05-07-2016 21:51,%RH,45,347
05-07-2016 22:51,%RH,46,619
05-07-2016 23:51,%RH,45,984
06-07-2016 0:51,%RH,49,769
06-07-2016 1:51,%RH,52,261
06-07-2016 2:51,%RH,52,261
06-07-2016 3:51,%RH,54,727
06-07-2016 4:51,%RH,55,34
06-07-2016 5:51,%RH,55,34
06-07-2016 6:51,%RH,55,95
06-07-2016 7:51,%RH,52,261
06-07-2016 8:51,%RH,46,619
06-07-2016 9:51,%RH,31,612
06-07-2016 10:51,%RH,42,141
06-07-2016 11:51,%RH,38,894
06-07-2016 12:51,%RH,4,965
06-07-2016 13:51,%RH,28,915
06-07-2016 14:51,%RH,27,558
06-07-2016 15:51,%RH,31,612
06-07-2016 16:51,%RH,36,927
06-07-2016 17:51,%RH,47,252
06-07-2016 18:51,%RH,57,168
06-07-2016 19:51,%RH,67,834
06-07-2016 20:51,%RH,82,862
06-07-2016 21:51,%RH,75,771
06-07-2016 22:51,%RH,76,88
06-07-2016 23:51,%RH,77,432
07-07-2016 0:51,%RH,77,432
07-07-2016 1:51,%RH,78,53
07-07-2016 2:51,%RH,79,77
07-07-2016 3:51,%RH,79,623
07-07-2016 4:51,%RH,81,249
07-07-2016 5:51,%RH,81,788
07-07-2016 6:51,%RH,82,326
07-07-2016 7:51,%RH,78,53
07-07-2016 8:51,%RH,76,88
07-07-2016 9:51,%RH,72,408
07-07-2016 10:51,%RH,66,92
07-07-2016 11:51,%RH,60,182
07-07-2016 12:51,%RH,43,428
07-07-2016 13:51,%RH,44,69
07-07-2016 14:51,%RH,44,69
07-07-2016 15:51,%RH,48,514
07-07-2016 16:51,%RH,54,727
07-07-2016 17:51,%RH,58,981
07-07-2016 18:51,%RH,63,747
07-07-2016 19:51,%RH,68,411
07-07-2016 20:51,%RH,74,97
07-07-2016 21:51,%RH,75,771
07-07-2016 22:51,%RH,78,53
07-07-2016 23:51,%RH,80,167
08-07-2016 0:51,%RH,81,249
08-07-2016 1:51,%RH,81,788
08-07-2016 2:51,%RH,83,396
08-07-2016 3:51,%RH,83,929
08-07-2016 4:51,%RH,84,989
08-07-2016 5:51,%RH,85,517
08-07-2016 6:51,%RH,85,517
08-07-2016 7:51,%RH,82,862
08-07-2016 8:51,%RH,80,167
08-07-2016 9:51,%RH,74,657
08-07-2016 10:51,%RH,70,133
08-07-2016 11:51,%RH,65,508
08-07-2016 12:51,%RH,51,64
08-07-2016 13:51,%RH,49,769
08-07-2016 14:51,%RH,49,769
08-07-2016 15:51,%RH,53,497
08-07-2016 16:51,%RH,60,182
08-07-2016 17:51,%RH,64,923
08-07-2016 18:51,%RH,67,834
08-07-2016 19:51,%RH,70,704
08-07-2016 20:51,%RH,74,657
08-07-2016 21:51,%RH,77,982
08-07-2016 22:51,%RH,80,167
08-07-2016 23:51,%RH,81,788
09-07-2016 0:51,%RH,83,929
09-07-2016 1:51,%RH,85,517
09-07-2016 2:51,%RH,86,43
09-07-2016 3:51,%RH,87,91
09-07-2016 4:51,%RH,88,132
09-07-2016 5:51,%RH,89,682
09-07-2016 6:51,%RH,88,65
09-07-2016 7:51,%RH,86,43
09-07-2016 8:51,%RH,84,989
09-07-2016 9:51,%RH,80,709
09-07-2016 10:51,%RH,75,771
09-07-2016 11:51,%RH,70,704
09-07-2016 12:51,%RH,60,182
09-07-2016 13:51,%RH,32,282
09-07-2016 14:51,%RH,36,268
09-07-2016 15:51,%RH,40,198
09-07-2016 16:51,%RH,40,847
09-07-2016 17:51,%RH,42,141
09-07-2016 18:51,%RH,42,785
09-07-2016 19:51,%RH,43,428
09-07-2016 20:51,%RH,43,428
09-07-2016 21:51,%RH,44,69
09-07-2016 22:51,%RH,44,69
09-07-2016 23:51,%RH,44,709
10-07-2016 0:51,%RH,44,709
10-07-2016 1:51,%RH,45,347
10-07-2016 2:51,%RH,45,347
10-07-2016 3:51,%RH,45,984
10-07-2016 4:51,%RH,45,347
10-07-2016 5:51,%RH,45,984
10-07-2016 6:51,%RH,45,984
10-07-2016 7:51,%RH,45,984
10-07-2016 8:51,%RH,45,984
10-07-2016 9:51,%RH,45,984
10-07-2016 10:51,%RH,45,984
10-07-2016 11:51,%RH,45,347
10-07-2016 12:51,%RH,42,785
