Date/Time,Unit,Value,a
26-07-15 20:36:01,%RH,31,761
26-07-15 21:36:01,%RH,31,761
26-07-15 22:36:01,%RH,31,102
26-07-15 23:36:01,%RH,31,102
27-07-15 0:36:01,%RH,31,102
27-07-15 1:36:01,%RH,31,761
27-07-15 2:36:01,%RH,31,102
27-07-15 3:36:01,%RH,31,102
27-07-15 4:36:01,%RH,30,441
27-07-15 5:36:01,%RH,31,102
27-07-15 6:36:01,%RH,31,761
27-07-15 7:36:01,%RH,30,441
27-07-15 8:36:01,%RH,31,102
27-07-15 9:36:01,%RH,31,761
27-07-15 10:36:01,%RH,31,761
27-07-15 11:36:01,%RH,31,102
27-07-15 12:36:01,%RH,32,419
27-07-15 13:36:01,%RH,33,75
27-07-15 14:36:01,%RH,32,419
27-07-15 15:36:01,%RH,33,75
27-07-15 16:36:01,%RH,33,75
27-07-15 17:36:01,%RH,33,75
27-07-15 18:36:01,%RH,33,75
27-07-15 19:36:01,%RH,33,75
27-07-15 20:36:01,%RH,33,75
27-07-15 21:36:01,%RH,33,75
27-07-15 22:36:01,%RH,32,419
27-07-15 23:36:01,%RH,33,75
28-07-15 0:36:01,%RH,33,75
28-07-15 1:36:01,%RH,32,419
28-07-15 2:36:01,%RH,32,419
28-07-15 3:36:01,%RH,33,75
28-07-15 4:36:01,%RH,33,75
28-07-15 5:36:01,%RH,32,419
28-07-15 6:36:01,%RH,32,419
28-07-15 7:36:01,%RH,34,383
28-07-15 8:36:01,%RH,34,383
28-07-15 9:36:01,%RH,34,383
28-07-15 10:36:01,%RH,20,356
28-07-15 11:36:01,%RH,11,348
28-07-15 12:36:01,%RH,9,234
28-07-15 13:36:01,%RH,7,106
28-07-15 14:36:01,%RH,13,449
28-07-15 15:36:01,%RH,13,449
28-07-15 16:36:01,%RH,13,449
28-07-15 17:36:01,%RH,14,842
28-07-15 18:36:01,%RH,14,146
28-07-15 19:36:01,%RH,21,39
28-07-15 20:36:01,%RH,27,785
28-07-15 21:36:01,%RH,33,729
28-07-15 22:36:01,%RH,40,195
28-07-15 23:36:01,%RH,43,372
29-07-15 0:36:01,%RH,47,759
29-07-15 1:36:01,%RH,53,293
29-07-15 2:36:01,%RH,56,916
29-07-15 3:36:01,%RH,61,75
29-07-15 4:36:01,%RH,64,2
29-07-15 5:36:01,%RH,65,741
29-07-15 6:36:01,%RH,56,916
29-07-15 7:36:01,%RH,42,74
29-07-15 8:36:01,%RH,29,779
29-07-15 9:36:01,%RH,21,39
29-07-15 10:36:01,%RH,18,3
29-07-15 11:36:01,%RH,8,526
29-07-15 12:36:01,%RH,8,526
29-07-15 13:36:01,%RH,7,817
29-07-15 14:36:01,%RH,12,5
29-07-15 15:36:01,%RH,11,348
29-07-15 16:36:01,%RH,14,146
29-07-15 17:36:01,%RH,14,842
29-07-15 18:36:01,%RH,16,921
29-07-15 19:36:01,%RH,21,72
29-07-15 20:36:01,%RH,29,116
29-07-15 21:36:01,%RH,33,75
29-07-15 22:36:01,%RH,38,271
29-07-15 23:36:01,%RH,44,4
30-07-15 0:36:01,%RH,48,38
30-07-15 1:36:01,%RH,50,233
30-07-15 2:36:01,%RH,56,316
30-07-15 3:36:01,%RH,58,112
30-07-15 4:36:01,%RH,61,664
30-07-15 5:36:01,%RH,65,163
30-07-15 6:36:01,%RH,56,916
30-07-15 7:36:01,%RH,42,74
30-07-15 8:36:01,%RH,33,729
30-07-15 9:36:01,%RH,22,4
30-07-15 10:36:01,%RH,20,356
30-07-15 11:36:01,%RH,9,234
30-07-15 12:36:01,%RH,7,106
30-07-15 13:36:01,%RH,11,348
30-07-15 14:36:01,%RH,12,75
30-07-15 15:36:01,%RH,14,146
30-07-15 16:36:01,%RH,17,611
30-07-15 17:36:01,%RH,14,842
30-07-15 18:36:01,%RH,21,39
30-07-15 19:36:01,%RH,29,116
30-07-15 20:36:01,%RH,36,333
30-07-15 21:36:01,%RH,40,833
30-07-15 22:36:01,%RH,45,261
30-07-15 23:36:01,%RH,48,999
31-07-15 0:36:01,%RH,52,73
31-07-15 1:36:01,%RH,57,514
31-07-15 2:36:01,%RH,61,664
31-07-15 3:36:01,%RH,64,583
31-07-15 4:36:01,%RH,68,609
31-07-15 5:36:01,%RH,69,746
31-07-15 6:36:01,%RH,67,466
31-07-15 7:36:01,%RH,53,293
31-07-15 8:36:01,%RH,41,47
31-07-15 9:36:01,%RH,33,729
31-07-15 10:36:01,%RH,26,447
