Date/Time,Unit,Value,a
30-06-2016 14:14,%RH,48,465
30-06-2016 15:14,%RH,44,724
30-06-2016 16:14,%RH,47,846
30-06-2016 17:14,%RH,47,846
30-06-2016 18:14,%RH,47,225
30-06-2016 19:14,%RH,47,225
30-06-2016 20:14,%RH,47,225
30-06-2016 21:14,%RH,47,225
30-06-2016 22:14,%RH,47,846
30-06-2016 23:14,%RH,48,465
01-07-2016 0:14,%RH,49,83
01-07-2016 1:14,%RH,50,314
01-07-2016 2:14,%RH,49,699
01-07-2016 3:14,%RH,50,314
01-07-2016 4:14,%RH,50,927
01-07-2016 5:14,%RH,50,927
01-07-2016 6:14,%RH,50,927
01-07-2016 7:14,%RH,52,147
01-07-2016 8:14,%RH,51,538
01-07-2016 9:14,%RH,52,147
01-07-2016 10:14,%RH,51,538
01-07-2016 11:14,%RH,51,538
01-07-2016 12:14,%RH,51,538
01-07-2016 13:14,%RH,51,538
01-07-2016 14:14,%RH,51,538
01-07-2016 15:14,%RH,50,927
01-07-2016 16:14,%RH,50,927
01-07-2016 17:14,%RH,50,314
01-07-2016 18:14,%RH,49,699
01-07-2016 19:14,%RH,50,314
01-07-2016 20:14,%RH,50,927
01-07-2016 21:14,%RH,50,927
01-07-2016 22:14,%RH,50,927
01-07-2016 23:14,%RH,50,927
02-07-2016 0:14,%RH,51,538
02-07-2016 1:14,%RH,52,147
02-07-2016 2:14,%RH,52,147
02-07-2016 3:14,%RH,52,755
02-07-2016 4:14,%RH,53,361
02-07-2016 5:14,%RH,52,755
02-07-2016 6:14,%RH,52,755
02-07-2016 7:14,%RH,53,361
02-07-2016 8:14,%RH,53,361
02-07-2016 9:14,%RH,53,361
02-07-2016 10:14,%RH,53,361
02-07-2016 11:14,%RH,53,361
02-07-2016 12:14,%RH,53,361
02-07-2016 13:14,%RH,53,966
02-07-2016 14:14,%RH,54,569
02-07-2016 15:14,%RH,53,966
02-07-2016 16:14,%RH,53,361
02-07-2016 17:14,%RH,53,361
02-07-2016 18:14,%RH,52,755
02-07-2016 19:14,%RH,52,755
02-07-2016 20:14,%RH,52,755
02-07-2016 21:14,%RH,52,755
02-07-2016 22:14,%RH,52,755
02-07-2016 23:14,%RH,53,361
03-07-2016 0:14,%RH,53,966
03-07-2016 1:14,%RH,54,569
03-07-2016 2:14,%RH,54,569
03-07-2016 3:14,%RH,54,569
03-07-2016 4:14,%RH,55,17
03-07-2016 5:14,%RH,55,17
03-07-2016 6:14,%RH,55,77
03-07-2016 7:14,%RH,55,77
03-07-2016 8:14,%RH,55,17
03-07-2016 9:14,%RH,55,77
03-07-2016 10:14,%RH,55,17
03-07-2016 11:14,%RH,55,17
03-07-2016 12:14,%RH,55,17
03-07-2016 13:14,%RH,55,17
03-07-2016 14:14,%RH,55,17
03-07-2016 15:14,%RH,54,569
03-07-2016 16:14,%RH,54,569
03-07-2016 17:14,%RH,53,361
03-07-2016 18:14,%RH,53,361
03-07-2016 19:14,%RH,53,361
03-07-2016 20:14,%RH,53,966
03-07-2016 21:14,%RH,53,966
03-07-2016 22:14,%RH,53,361
03-07-2016 23:14,%RH,53,361
04-07-2016 0:14,%RH,54,569
04-07-2016 1:14,%RH,53,966
04-07-2016 2:14,%RH,55,17
04-07-2016 3:14,%RH,55,17
04-07-2016 4:14,%RH,55,17
04-07-2016 5:14,%RH,55,77
04-07-2016 6:14,%RH,56,367
04-07-2016 7:14,%RH,56,367
04-07-2016 8:14,%RH,53,361
04-07-2016 9:14,%RH,40,922
04-07-2016 10:14,%RH,15,459
04-07-2016 11:14,%RH,18,253
04-07-2016 12:14,%RH,19,639
04-07-2016 13:14,%RH,17,557
04-07-2016 14:14,%RH,14,757
04-07-2016 15:14,%RH,11,931
04-07-2016 16:14,%RH,23,759
04-07-2016 17:14,%RH,33,798
04-07-2016 18:14,%RH,42,196
04-07-2016 19:14,%RH,43,463
04-07-2016 20:14,%RH,65,137
04-07-2016 21:14,%RH,84,659
04-07-2016 22:14,%RH,92,645
04-07-2016 23:14,%RH,100,
05-07-2016 0:14,%RH,97,421
05-07-2016 1:14,%RH,100,
05-07-2016 2:14,%RH,100,
05-07-2016 3:14,%RH,100,
05-07-2016 4:14,%RH,100,
05-07-2016 5:14,%RH,100,
05-07-2016 6:14,%RH,100,
05-07-2016 7:14,%RH,100,
05-07-2016 8:14,%RH,25,797
05-07-2016 9:14,%RH,18,253
05-07-2016 10:14,%RH,17,557
05-07-2016 11:14,%RH,17,557
05-07-2016 12:14,%RH,16,859
05-07-2016 13:14,%RH,14,757
05-07-2016 14:14,%RH,14,53
05-07-2016 15:14,%RH,9,793
05-07-2016 16:14,%RH,29,827
05-07-2016 17:14,%RH,33,14
05-07-2016 18:14,%RH,37,709
05-07-2016 19:14,%RH,47,846
05-07-2016 20:14,%RH,66,278
05-07-2016 21:14,%RH,82,76
05-07-2016 22:14,%RH,89,7
05-07-2016 23:14,%RH,96,5
06-07-2016 0:14,%RH,100,
06-07-2016 1:14,%RH,100,
06-07-2016 2:14,%RH,100,
06-07-2016 3:14,%RH,100,
06-07-2016 4:14,%RH,100,
06-07-2016 5:14,%RH,100,
06-07-2016 6:14,%RH,100,
06-07-2016 7:14,%RH,100,
06-07-2016 8:14,%RH,27,147
06-07-2016 9:14,%RH,20,33
06-07-2016 10:14,%RH,16,859
06-07-2016 11:14,%RH,16,859
06-07-2016 12:14,%RH,16,859
06-07-2016 13:14,%RH,17,557
06-07-2016 14:14,%RH,16,859
06-07-2016 15:14,%RH,11,22
06-07-2016 16:14,%RH,27,82
06-07-2016 17:14,%RH,33,798
06-07-2016 18:14,%RH,38,355
06-07-2016 19:14,%RH,46,602
06-07-2016 20:14,%RH,65,137
06-07-2016 21:14,%RH,85,17
06-07-2016 22:14,%RH,91,18
06-07-2016 23:14,%RH,100,
07-07-2016 0:14,%RH,100,
07-07-2016 1:14,%RH,100,
07-07-2016 2:14,%RH,100,
07-07-2016 3:14,%RH,100,
07-07-2016 4:14,%RH,100,
07-07-2016 5:14,%RH,100,
07-07-2016 6:14,%RH,100,
07-07-2016 7:14,%RH,100,
07-07-2016 8:14,%RH,29,16
07-07-2016 9:14,%RH,47,225
07-07-2016 10:14,%RH,37,709
07-07-2016 11:14,%RH,30,493
07-07-2016 12:14,%RH,28,49
07-07-2016 13:14,%RH,33,14
07-07-2016 14:14,%RH,35,108
07-07-2016 15:14,%RH,36,412
07-07-2016 16:14,%RH,37,61
07-07-2016 17:14,%RH,37,61
07-07-2016 18:14,%RH,37,709
07-07-2016 19:14,%RH,38,999
07-07-2016 20:14,%RH,38,999
07-07-2016 21:14,%RH,38,999
07-07-2016 22:14,%RH,40,283
07-07-2016 23:14,%RH,40,922
08-07-2016 0:14,%RH,40,283
08-07-2016 1:14,%RH,40,922
08-07-2016 2:14,%RH,41,56
08-07-2016 3:14,%RH,41,56
08-07-2016 4:14,%RH,41,56
08-07-2016 5:14,%RH,41,56
08-07-2016 6:14,%RH,42,196
08-07-2016 7:14,%RH,42,196
08-07-2016 8:14,%RH,42,831
08-07-2016 9:14,%RH,42,196
08-07-2016 10:14,%RH,42,831
08-07-2016 11:14,%RH,42,831
08-07-2016 12:14,%RH,42,831
08-07-2016 13:14,%RH,42,831
08-07-2016 14:14,%RH,43,463
08-07-2016 15:14,%RH,43,463
08-07-2016 16:14,%RH,43,463
08-07-2016 17:14,%RH,43,463
08-07-2016 18:14,%RH,44,94
08-07-2016 19:14,%RH,44,94
08-07-2016 20:14,%RH,44,724
08-07-2016 21:14,%RH,44,724
08-07-2016 22:14,%RH,44,94
08-07-2016 23:14,%RH,44,94
09-07-2016 0:14,%RH,44,724
09-07-2016 1:14,%RH,45,352
09-07-2016 2:14,%RH,45,978
09-07-2016 3:14,%RH,45,352
09-07-2016 4:14,%RH,45,352
09-07-2016 5:14,%RH,44,724
09-07-2016 6:14,%RH,45,352
09-07-2016 7:14,%RH,45,352
09-07-2016 8:14,%RH,45,352
09-07-2016 9:14,%RH,45,352
09-07-2016 10:14,%RH,45,352
09-07-2016 11:14,%RH,45,352
09-07-2016 12:14,%RH,45,352
09-07-2016 13:14,%RH,45,352
09-07-2016 14:14,%RH,45,352
09-07-2016 15:14,%RH,45,978
09-07-2016 16:14,%RH,46,602
09-07-2016 17:14,%RH,46,602
09-07-2016 18:14,%RH,46,602
09-07-2016 19:14,%RH,47,225
09-07-2016 20:14,%RH,47,225
09-07-2016 21:14,%RH,46,602
09-07-2016 22:14,%RH,47,225
09-07-2016 23:14,%RH,47,225
10-07-2016 0:14,%RH,47,225
10-07-2016 1:14,%RH,47,225
10-07-2016 2:14,%RH,47,846
10-07-2016 3:14,%RH,47,225
10-07-2016 4:14,%RH,47,225
10-07-2016 5:14,%RH,47,846
10-07-2016 6:14,%RH,47,225
10-07-2016 7:14,%RH,47,846
10-07-2016 8:14,%RH,47,846
10-07-2016 9:14,%RH,47,225
10-07-2016 10:14,%RH,47,225
10-07-2016 11:14,%RH,47,225
10-07-2016 12:14,%RH,47,225
10-07-2016 13:14,%RH,46,602
10-07-2016 14:14,%RH,47,846
10-07-2016 15:14,%RH,45,978
