Date/Time,Unit,Value,a
12-06-15 17:42:01,%RH,52,189
12-06-15 18:42:01,%RH,52,189
12-06-15 19:42:01,%RH,50,148
12-06-15 20:42:01,%RH,48,779
12-06-15 21:42:01,%RH,48,779
12-06-15 22:42:01,%RH,48,091
12-06-15 23:42:01,%RH,48,091
13-06-15 0:42:01,%RH,48,091
13-06-15 1:42:01,%RH,50,148
13-06-15 2:42:01,%RH,48,779
13-06-15 3:42:01,%RH,48,091
13-06-15 4:42:01,%RH,48,779
13-06-15 5:42:01,%RH,48,779
13-06-15 6:42:01,%RH,49,464
13-06-15 7:42:01,%RH,48,091
13-06-15 8:42:01,%RH,48,091
13-06-15 9:42:01,%RH,47,402
13-06-15 10:42:01,%RH,46,712
13-06-15 11:42:01,%RH,46,019
13-06-15 12:42:01,%RH,46,712
13-06-15 13:42:01,%RH,46,019
13-06-15 14:42:01,%RH,44,629
13-06-15 15:42:01,%RH,45,325
13-06-15 16:42:01,%RH,46,019
13-06-15 17:42:01,%RH,45,325
13-06-15 18:42:01,%RH,46,019
13-06-15 19:42:01,%RH,46,712
13-06-15 20:42:01,%RH,46,019
13-06-15 21:42:01,%RH,46,712
13-06-15 22:42:01,%RH,46,712
13-06-15 23:42:01,%RH,46,712
14-06-15 0:42:01,%RH,47,402
14-06-15 1:42:01,%RH,48,091
14-06-15 2:42:01,%RH,47,402
14-06-15 3:42:01,%RH,47,402
14-06-15 4:42:01,%RH,48,091
14-06-15 5:42:01,%RH,46,712
14-06-15 6:42:01,%RH,47,402
14-06-15 7:42:01,%RH,46,712
14-06-15 8:42:01,%RH,46,019
14-06-15 9:42:01,%RH,46,019
14-06-15 10:42:01,%RH,46,019
14-06-15 11:42:01,%RH,44,629
14-06-15 12:42:01,%RH,44,629
14-06-15 13:42:01,%RH,44,629
14-06-15 14:42:01,%RH,44,629
14-06-15 15:42:01,%RH,43,932
14-06-15 16:42:01,%RH,43,932
14-06-15 17:42:01,%RH,43,233
14-06-15 18:42:01,%RH,43,932
14-06-15 19:42:01,%RH,45,325
14-06-15 20:42:01,%RH,46,019
14-06-15 21:42:01,%RH,46,019
14-06-15 22:42:01,%RH,46,712
14-06-15 23:42:01,%RH,46,712
15-06-15 0:42:01,%RH,46,712
15-06-15 1:42:01,%RH,46,019
15-06-15 2:42:01,%RH,46,712
15-06-15 3:42:01,%RH,48,091
15-06-15 4:42:01,%RH,47,402
15-06-15 5:42:01,%RH,46,019
15-06-15 6:42:01,%RH,47,402
15-06-15 7:42:01,%RH,44,629
15-06-15 8:42:01,%RH,46,712
15-06-15 9:42:01,%RH,37,576
15-06-15 10:42:01,%RH,20,699
15-06-15 11:42:01,%RH,7,638
15-06-15 12:42:01,%RH,13,847
15-06-15 13:42:01,%RH,2,909
15-06-15 14:42:01,%RH,9,201
15-06-15 15:42:01,%RH,17,671
15-06-15 16:42:01,%RH,42,532
15-06-15 17:42:01,%RH,51,51
15-06-15 18:42:01,%RH,58,219
15-06-15 19:42:01,%RH,66,682
15-06-15 20:42:01,%RH,73,615
15-06-15 21:42:01,%RH,76,698
15-06-15 22:42:01,%RH,80,34
15-06-15 23:42:01,%RH,83,327
16-06-15 0:42:01,%RH,86,272
16-06-15 1:42:01,%RH,88,597
16-06-15 2:42:01,%RH,90,894
16-06-15 3:42:01,%RH,93,163
16-06-15 4:42:01,%RH,94,847
16-06-15 5:42:01,%RH,95,961
16-06-15 6:42:01,%RH,97,619
16-06-15 7:42:01,%RH,97,068
16-06-15 8:42:01,%RH,95,405
16-06-15 9:42:01,%RH,92,598
16-06-15 10:42:01,%RH,89,749
16-06-15 11:42:01,%RH,74,235
