Fecha,DireccionMedia,MaxVient,MinVient,VientoMedio,TempMedia,TempMin,TempMax,MaxHum,MinHum,HumedadMedia,MP25
2004-01-25,217.35319583333333,3.50353,0.287112,1.7386409583333333,19.751720833333334,11.825000000000001,27.275,80.1664,33.4166,54.09021666666667,17.208299999999998
2004-01-26,224.69229166666668,3.57471,0.3823,1.8427065,20.670125,13.783299999999999,28.55,87,33.9166,60.14849130434783,16.125
2004-01-27,230.42508333333333,3.47081,0.485762,1.732813125,21.465591666666665,14.033299999999999,28.9333,78.5,32.0833,50.350658333333335,21.125
2004-01-28,224.87720833333333,4.05069,0.284762,1.543014375,21.89685,14.1667,29.3916,76.0833,30.75,48.4756625,23.7917
2004-01-29,230.24291666666667,3.68851,0.214069,1.7635027916666666,22.1354,15.033299999999999,29.6666,78.6664,28.8333,50.8853875,17.8333
2004-01-30,222.251625,3.98008,0.501925,1.98695075,20.243383333333334,14.6833,27.125,75.5833,38.4166,54.680504166666665,18.3333
2004-01-31,228.51633333333334,3.53588,0.610743,1.7675252916666666,20.0867875,12.6833,27.224999999999998,80.5,35.6666,52.42787083333333,21.0417
2004-02-01,217.47775000000001,3.70883,0.223337,1.7896225833333332,20.206925,13.283299999999999,27.483299999999996,72.0833,31,46.298575,30.5417
2004-02-02,228.53808333333333,3.7519,0.624083,1.82695225,17.815939583333332,9.94165,25.7583,87.0833,32.4166,56.7742375,43.0833
2004-02-03,219.57975,3.68905,0.26811,1.684795,18.828441666666667,11.5,25.6833,80.25,23.5,47.225658333333335,40
2004-02-04,223.26177777777778,3.20759,0.335681,1.4731590555555556,19.38996111111111,10.7666,28.0416,66.6664,19.75,36.91748333333334,41.7894
2004-02-06,223.55945833333334,3.54355,0.31303,1.8742920416666666,20.2787875,14.258299999999998,27.2333,78.8333,40.75,60.45135416666667,35.62500000000001
2004-02-07,225.46416666666667,3.51571,0.597075,1.99645575,19.314566666666668,13.7167,26.0916,94.1664,44.75,70.37778333333333,23.375
2004-02-08,226.47141666666667,3.23888,0.870791,1.8197227083333334,20.442679166666665,13.6,28.6666,84.3999,33.6666,59.0343625,16.458299999999998
2004-02-09,221.46425833333333,3.53066,0.238353,1.3353277916666666,23.92255,14.8417,32.20830000000001,76.1664,28.5,47.29508333333333,30.958299999999998
2004-02-10,210.073825,3.90807,0.2858,1.9392302083333333,23.48322083333333,17.958299999999998,29.1833,70,32.6666,48.27775416666667,36.916599999999995
2004-02-11,222.44433333333333,3.71515,0.787271,2.0722950416666666,19.242337499999998,14.850000000000001,25.8583,90.4164,49.9166,72.12490416666667,19.958299999999998
2004-02-12,227.61116666666666,3.2855,0.101392,1.522419625,21.994775,13.7,30.575,89.0833,34.25,61.84808695652174,25.25
2004-02-13,217.880125,3.63923,0.18565,1.684436,23.114220833333334,15.7,30.5,80.8333,33.0833,54.1261125,27.125
2004-02-14,222.45866666666666,3.58046,0.341864,1.6704428333333334,22.674279166666665,15.8583,30.4,78.1664,27.0833,51.1214875,31.583299999999998
2004-02-15,216.189375,4.08765,0.313241,1.991264,20.188175,14.225,26.9333,82.8333,40.1666,58.95135,45.375
2004-02-16,226.975875,2.9818,0.140199,1.5768517083333333,18.9907875,12.791699999999999,26.7583,90.4164,30.25,62.30332272727273,43.8333
2004-02-18,202.680625,3.56884,0.543046,1.82677975,26.2552,20.625,31.2166,37.8333,13.8333,22.2395875,40.25
2004-02-19,189.9292875,3.80151,0.168642,1.5578805833333333,23.262037499999998,14.966700000000001,33.2916,71.3333,15.5833,41.50945,48.5833
2004-02-20,227.69475,3.5999,0.667192,1.8959147916666668,18.605204166666667,13.291699999999999,24.875,91.9164,52.1666,73.14113333333333,29.375
2004-02-21,228.63512500000002,3.00299,0.704446,1.701708625,19.8055375,13.375000000000002,27.3666,92.9164,44.9166,68.15571739130435,24.3333
2004-02-22,232.22975,3.2878,0.62571,1.4972574166666666,21.70832083333333,13.691699999999999,29.9333,87.25,37.6666,61.78117916666667,24
2004-02-23,234.29741666666666,3.4283,0.411497,1.5873192916666667,22.950320833333333,16.1666,30.8916,81.1664,32.4166,58.593333333333334,25.875
2004-02-24,227.27341666666666,3.34305,0.733377,1.8247550416666667,19.918379166666668,13.3583,27.2916,97.3333,49.0833,69.54415,24.75
2004-02-25,226.03816666666665,3.59921,0.834007,1.8673565416666666,18.199975,12.2167,25.266599999999997,96,49.9166,73.2730625,25.8333
2004-02-26,214.36483333333334,3.19437,0.303783,1.6331890833333333,19.9093625,13.708299999999998,27.2166,87.5833,41.1666,62.063508695652175,22.375
2004-02-27,214.550125,2.92824,0.376969,1.5342701666666667,19.927066666666665,14.15,27.0083,71,38.1666,55.576341666666664,17.2917
2004-02-28,223.3073125,3.21989,0.141829,1.3996260833333334,20.474966666666667,13.141599999999999,28.5083,87.5833,33.4166,58.430525,18.875
2004-02-29,226.01079166666668,3.65865,0.0681919,1.4139329833333334,21.161441666666665,13.9833,29.2917,82.9164,32.75,57.170070833333334,18.458299999999998
2004-03-01,216.52345833333334,3.53297,0.499498,1.584159375,18.299541666666666,15.008299999999998,24.083299999999998,82.5,46,69.281175,17.25
2004-03-02,203.72458333333333,2.61266,0.190044,1.1737112916666668,20.07463333333333,12.275,27.9916,92.4164,29.6667,59.979079166666665,24.708299999999998
2004-03-03,173.42159285714285,1.63884,0.250727,0.6455311428571429,20.238078571428574,13.0583,33.23330000000001,76,20.5,55.26779285714286,38
2004-03-04,224.2724,3.93949,1.06858,2.32445,23.77997333333333,16.5333,30.05,84.0833,31,52.949933333333334,32.875
2004-03-05,222.08591666666666,3.20855,0.468746,1.6617853333333334,17.970812499999997,13.708299999999998,23.9,98.25,48.9166,76.74991363636363,23.7917
2004-03-06,228.60004166666667,3.4657,0.248501,1.51429725,19.968033333333334,13.5833,26.958299999999998,92.5,33.9166,60.409329166666666,21.375
2004-03-07,216.8621125,2.40012,0.152601,0.992601375,21.874979166666666,12.8833,30.3666,74.4164,18.5833,44.034675,29.1667
2004-03-08,213.1880125,3.30988,0.171399,1.404408,21.046149999999997,13.8,29.2333,76.75,29.1667,51.0624625,27.208299999999998
2004-03-09,231.45758333333333,3.04261,0.568806,1.4861536666666666,19.108654166666668,11.3333,28.150000000000002,98.75,35.25,67.75685,37.7894
2004-03-10,218.13760869565218,3.39732,0.279285,1.5476540869565218,20.581583333333334,14.3916,28.7333,88.0833,40.25,66.84684166666666,37.7916
2004-03-11,212.83954166666666,2.99625,0.692533,1.4372321666666665,17.5353625,14.041699999999999,23.150000000000002,97.8333,58.1666,81.78117083333333,33
2004-03-12,219.64433333333332,3.29053,0.173098,1.47035225,18.689579166666665,12.950000000000001,26.3,96.5,44.75,75.12875833333334,30.25
2004-03-13,222.484125,3.6588,0.0961944,1.7242951833333333,16.671158333333334,13.5166,21.3416,98.6664,64.4164,83.13671739130434,29.25
2004-03-14,236.43225,2.70579,0.696115,1.5045240833333333,19.838175,15.175,27.0083,86,35.4166,65.2112652173913,25.875
2004-03-15,204.83915166666665,2.75474,0.111529,1.1543697083333333,22.107287499999998,13.541699999999999,30.3083,85,27.1667,55.05898333333333,27.125
2004-03-16,207.19170833333334,3.09397,0.166899,1.296035375,22.989549999999998,15.5833,30.0583,79.1664,30.8333,51.041624999999996,32.4583
2004-03-17,236.05,2.59972,0.10879,1.1758674166666667,22.5027625,14.925,30.083299999999998,82.3333,34.25,52.815925,26.1667
2004-03-18,216.57372083333334,3.0971,0.202206,1.0994485833333334,23.134008333333334,15.25,31.1416,78.6664,25.0833,49.9200625,34.0833
2004-03-19,203.19209523809525,2.87711,0.172712,1.286732761904762,22.762137499999998,14.5583,30.8333,76.4164,23.25,45.69092916666666,41.75
2004-03-20,209.04852083333333,2.96636,0.125492,1.0412002083333334,22.015945833333333,14.55,30.708299999999998,75,24.8333,47.96522916666667,47.4583
2004-03-21,221.24666666666667,3.1668,0.211759,1.32613975,20.10727083333333,13.941699999999999,27.1,77.9164,37.3333,58.62839583333333,46.6666
2004-03-22,231.71058333333332,3.02692,0.267748,1.2477697083333334,20.241291666666665,12.725,28.8333,88.8333,36.25,64.65964583333333,36.375
2004-03-23,226.2681875,3.24793,0.399823,1.2013475,21.428795833333332,13.1833,29.6,90.5,37.5,62.274233333333335,38.541599999999995
2004-03-24,206.2119375,2.74747,0.302448,1.1188732083333333,23.04095,15.6,31.2917,80.1664,27.3333,51.70827083333333,44.0833
2004-03-25,189.49565833333332,3.05465,0.108184,1.1134824166666666,22.255879166666666,14.9167,30.4333,76.5,25.6667,49.8749625,56.5
2004-03-26,218.7461625,2.70659,0.114219,1.0300369166666667,22.58492083333333,14.75,30.474999999999998,72.8333,24.0833,46.60194166666667,52.9583
2004-03-27,206.09163333333333,3.65629,0.328426,1.3273060416666667,22.2857375,15.5166,31.525,75.4164,23.3333,50.05205,44.5833
2004-03-28,173.64731666666665,2.86021,0.442744,1.5137955833333334,16.628808333333332,13.633299999999998,21.3167,92.3634,58.75,78.24032608695651,21.125
2004-03-29,195.6065,2.64214,0.0391459,1.2534131625,19.30205833333333,14.9583,24.408299999999997,85.0833,50.75,67.6634375,32.047599999999996
2004-03-30,201.06889166666667,1.84095,0.0940644,0.9036340166666667,17.679495833333334,14.966700000000001,20.6,88.3333,61.0833,71.50337916666666,24.875
2004-03-31,184.2136375,2.84422,0.260856,1.2594194583333334,17.311795833333335,14.8916,21.575,98.3999,57.5833,79.47966666666666,12.875000000000002
2004-04-01,204.59635416666666,1.91349,0.0692705,0.7186890208333333,15.468258333333333,11.8417,19.283299999999997,87.8333,58.6666,75.40961666666666,30.5
2004-04-02,202.1407625,2.22508,0.0749786,1.1629947333333333,20.125687499999998,13.9167,28.0083,90.5,23.5,58.45132916666667,26.4167
2004-04-03,205.72901916666666,2.62804,0.126186,1.0485029583333334,19.544429166666667,12.6667,26.7,86.1664,31.0833,56.91314583333333,27.0417
2004-04-04,236.077125,3.03381,0.243458,1.236345375,18.551366666666667,12.3083,25.458299999999998,92,43.8333,69.61102916666667,15.4583
2004-04-05,191.15904166666667,1.60693,0.502968,0.97272675,14.844695833333333,12.8167,17.2229,100,71.6664,86.74208888888889,18.3333
2004-04-06,242.45233333333334,1.93447,0.166073,0.91987525,18.0399,12.241699999999998,25.0916,93,29.5,66.2641375,24.5
2004-04-07,185.70853333333335,3.58864,0.183488,1.1704455833333334,19.138870833333332,11.8333,26.8,87.4164,26.4167,56.4583,29.6667
2004-04-08,186.25554583333331,2.62977,0.107538,0.926515,19.988525,11.575000000000001,28.35,76.6664,24.3333,47.583304166666665,34.916599999999995
2004-04-09,181.4706875,2.20647,0.184422,0.9955882083333333,20.18852083333333,13.25,26.275,76.8333,37.0833,58.56592083333333,34.75
2004-04-10,187.53105,2.91342,0.231673,1.0002767272727273,21.025754545454546,13.3,28.958299999999998,94.25,31.25,59.382495454545456,26.8095
2004-04-11,194.24208333333334,2.0619,0.13857,0.9130715416666667,20.2156125,12.741699999999998,27.85,81.4164,27.1667,54.90967083333333,26.9167
2004-04-12,201.54620833333334,1.4855,0.158508,0.7251967083333334,19.5845,17.375,22.3727,83.25,64.3634,73.57056666666666,21.875
2004-04-13,213.83890916666667,3.00558,0.159136,1.349562,17.3895625,13.141599999999999,21.983299999999996,90.8333,57.4166,82.78245652173912,12.125
2004-04-14,210.27408333333332,1.76589,0.314876,0.9870615833333334,15.381941666666666,13.175,18.458299999999998,92.7,73.8333,84.4103125,19.958299999999998
2004-04-15,201.52333333333334,2.13952,0.39352,1.0582378333333333,14.497558333333334,12.5,17.075,95.25,73.5,85.30895416666667,16.125
2004-04-16,196.23277916666666,2.07202,0.182378,0.8582765416666667,15.667349999999999,11.5833,21.4166,97,54.1666,72.76844444444444,26.75
2004-04-17,171.29771666666667,2.81898,0.280602,0.9858785833333333,17.3371375,10.691699999999999,25.8167,94,37.3333,70.01032083333334,35.041599999999995
2004-04-18,206.16989583333333,3.06377,0.299707,1.181713,16.85485,11.8916,23.3583,89.25,29.5833,62.06243333333333,23.083299999999998
2004-04-19,172.50999583333333,2.10459,0.103056,0.7502635,16.184363333333334,8.866640000000002,24.8333,84.9164,26.8333,57.715241666666664,41
2004-04-20,182.1745625,1.82524,0.103337,0.705763,13.171506249999998,9.26665,17.9916,80.5,41.5,65.04161666666667,59.875
2004-04-21,154.23697695652174,6.08575,0.221683,2.3124416086956523,11.865266666666667,10.1,13.733299999999998,92.5833,59.5833,76.00339583333333,25.2917
2004-04-22,195.23627083333335,4.689,0.183877,1.1680668333333333,11.711104583333332,8.11664,17.4333,88.5,40.75,68.70480416666666,13.8333
2004-04-23,191.97254166666667,1.65601,0.116116,0.769836,11.919717083333333,5.824999999999999,18.075,92,42.5,70.56622916666666,28.125
2004-04-24,204.35374583333333,1.88838,0.145109,0.8826619166666667,13.782279166666665,10.233299999999998,18.783299999999997,82.5,51.25,69.46519166666667,29.1667
2004-04-25,189.8409375,2.01747,0.20049,0.7784177916666667,13.846471666666666,8.508319999999998,19.1917,93.5,47.5833,76.35757083333333,30.083299999999998
2004-04-26,174.74191666666667,1.67857,0.0952268,0.6091215333333333,15.4857525,8.19165,24.9,96.5833,26.9167,69.41660833333333,42.541599999999995
2004-04-27,197.66295833333334,2.92728,0.088166,1.2237191666666667,11.50208125,8.99997,14.366700000000002,97,77.75,87.6702,55.75
2004-04-28,196.95423333333332,2.85449,0.550654,1.328909625,12.84721875,9.94165,17.8333,95.9164,55.0833,78.6122652173913,36.70830000000001
2004-04-29,207.15005,1.63562,0.135284,0.7549597916666667,13.498598333333332,9.61664,19.466599999999996,88.75,51.6666,74.37840833333333,53.7916
2004-04-30,151.58339583333333,1.69854,0.173432,0.7572358333333333,13.87046625,7.175,22.083299999999998,92.5,38.0833,70.284625,76.04160000000002
2004-05-01,175.20002083333333,2.3194,0.281235,0.9203904583333333,14.756578333333334,8.058319999999998,22.974999999999998,87.1664,33.4166,63.3332625,63.3333
2004-05-02,183.73570666666666,2.13247,0.0732242,0.839763925,14.837841666666666,9.9583,21.575,88.5833,35.5833,64.60409166666666,42.541599999999995
2004-05-03,160.88845,2.11129,0.155449,0.7789455416666666,14.769097499999999,7.841660000000001,22.650000000000002,96.5833,28.6667,71.163125,51.0833
2004-05-04,160.43522083333335,1.90038,0.268303,0.76450025,15.568035,7.124979999999998,25.908299999999997,83.5,20.4167,56.461733333333335,64.54160000000002
2004-05-05,177.88385416666668,2.35323,0.186705,1.0716457916666666,14.244434583333334,7.26665,22.35,91.8333,32.3333,62.28465833333333,49.25
2004-05-06,197.1615375,2.69913,0.154365,0.9298668333333333,13.455202083333333,5.9749799999999995,23,96.5,32.5833,73.034675,59.375
2004-05-07,179.13485166666666,1.45551,0.148571,0.6547633333333334,15.531233333333333,6.716660000000001,27.466599999999996,96.9164,20.1667,65.0820125,95.62499999999999
2004-05-08,183.760875,2.78691,0.265471,1.1200225,15.643735416666665,8.67499,28.4,98.6664,17.5833,58.05792608695652,53.2916
2004-05-09,216.79354166666667,1.67457,0.549109,1.0081647083333334,9.976714583333333,8.6416499999999985,11.141599999999999,101,88.3333,93.02924666666667,40.041599999999995
2004-05-10,223.940075,1.70221,0.228168,0.828271,11.86101125,8.749969999999998,16.3,95.0833,64.0833,80.85909,61.041599999999995
2004-05-11,212.79317916666668,1.78559,0.138945,0.9456369166666667,9.757975833333333,7.091660000000001,11.4833,98,74.1664,86.453,70.9047
2004-05-12,238.91439166666666,1.68619,0.129073,0.699935375,11.69419375,7.1444399999999995,18.5416,95.1111,39.6666,73.71540833333333,58.62500000000001
2004-05-13,165.57802916666668,2.11308,0.207137,0.7508500833333334,12.117002916666667,4.51665,22.05,91.4164,21.75,63.204795833333336,75.8333
2004-05-14,148.66065416666666,1.89414,0.220757,0.8721104583333333,14.18992375,5.10833,25.775,71.4164,11.5833,44.649258333333336,70.5
2004-05-15,157.10712916666668,2.00206,0.0223424,0.9033364708333333,12.357283333333333,5.40833,20.3167,84.9164,24.25,53.37842916666666,64.4583
2004-05-16,214.94065,2.20013,0.0594782,0.9417706333333333,10.04859875,6.824989999999999,15.6167,99.8999,62.0833,82.878235,69.3333
2004-05-17,182.21977541666666,1.37747,0.0550117,0.5144053625,11.472585833333333,4.3,17.9166,97.3333,50.9166,76.89199166666667,115.25
2004-05-18,204.8775125,1.94545,0.22324,0.6493723333333333,12.82256125,9.074969999999999,18.775,91.5833,42.5,71.68237083333334,109.792
2004-05-19,196.62072083333334,2.26594,0.146911,0.9072214583333333,10.711797916666667,8.17499,14.133299999999998,100,71.3333,86.291585,83.62499999999999
2004-05-20,183.0993625,2.053,0.35521,0.9600661666666667,11.591305416666666,9.52498,15.725,100,61.3333,87.01181428571428,28.4167
2004-05-21,152.45454583333333,3.75658,0.173582,1.5314964166666667,10.074287083333333,8.3333,13.5166,98.75,78.0833,88.46951176470589,13.791699999999999
2004-05-22,205.93567916666666,1.97742,0.115463,0.7822880833333333,11.228810833333334,5.675,16.616600000000002,99,60.1666,80.03402727272727,24.8333
2004-05-23,185.33797916666668,1.81348,0.0475908,0.7912171583333333,11.546170833333333,6.4416600000000015,17.95,97.5833,41.3333,74.52420833333333,32.25
2004-05-24,166.75142083333333,1.85922,0.289658,0.9255455833333334,11.29027125,5.158329999999999,18.941699999999997,90.9164,33,69.67732083333333,49.041599999999995
2004-05-25,175.2359375,1.66978,0.158591,0.7254065,11.78332625,5.00832,20.55,89.9164,33.6666,70.7707375,62.0833
2004-05-26,150.89597083333334,1.04637,0.188901,0.740314,12.61977625,5.05,23.466599999999996,85.5833,22.8333,61.33324583333333,80.41660000000002
2004-05-27,186.91005833333332,2.74229,0.118808,1.09529025,10.207660833333334,5.25832,16.35,96.4164,48.5833,71.79342083333333,52.12500000000001
2004-05-28,170.24479583333334,1.93066,0.249023,1.0615437916666666,8.926924999999999,8.11664,10.4583,95.7776,72.5833,85.79375,50.9583
2004-05-29,176.50060833333333,1.69847,0.216689,0.713518375,10.942700833333333,5.25832,17.616600000000002,96,44.9166,74.41312916666666,73.3333
2004-05-30,158.3854375,1.15535,0.264246,0.6394700833333333,10.655888333333333,7.27499,16.9916,87.6664,51.4166,75.84711666666666,78.5
2004-05-31,183.85555,1.06146,0.148096,0.6218675833333334,9.936789166666665,6.78333,14.141599999999999,92.75,68.3333,81.42009999999999,103.042
2004-06-01,169.49525833333334,1.46338,0.190767,0.7170134583333333,12.27950875,4.66666,21.708299999999998,92.8999,31.6667,67.70757916666666,79.12499999999999
2004-06-02,156.21826666666666,1.21034,0.1802,0.6339565,13.58089,6.25832,23.958299999999998,83.1664,26.4167,61.24645833333333,77.9583
2004-06-03,170.95595833333334,1.41554,0.18766,0.7264428333333334,14.1562325,7.374979999999999,24.0083,74.8333,25.6667,57.17355,72.25
2004-06-04,169.59250833333334,2.23193,0.351626,1.0186629166666668,12.181494166666667,7.45833,19.2229,88.5,42.0833,68.9848625,67
2004-06-05,193.01009166666665,3.46922,0.0793622,0.9830487166666666,10.57498625,6.66666,15.6667,93.4164,50.8333,77.15572173913043,35.7916
2004-06-06,177.49167500000001,1.64316,0.175959,0.6657670416666667,8.742004583333333,2.9666599999999996,16.458299999999998,93.75,45.8333,73.58325833333333,65.1666
2004-06-07,183.00236666666666,2.2257,0.200622,0.891757375,10.517351666666666,2.8916599999999995,19.1,88.75,32.6666,62.86802083333333,54.875
2004-06-08,206.45186666666666,1.83435,0.263385,0.8238937083333333,12.368742916666665,9.608309999999998,15.7,67.75,43,58.56941666666667,66.41660000000002
2004-06-09,158.44884166666665,5.32188,0.176803,1.4149887916666666,8.492582916666667,3.5666599999999997,12,95.3333,66.3333,83.88217083333333,42.62500000000001
2004-06-10,207.46565,1.97635,0.157749,0.7270789166666667,5.958320375,0.6833309999999999,12.658299999999999,98.5833,48.9166,79.81576,37.2916
2004-06-11,168.70764583333334,1.46193,0.0840441,0.7250402125000001,7.209029125,0.491666,16.150000000000002,97.25,27.1667,67.6388375,66.04160000000002
2004-06-12,157.9395,1.29726,0.45855,0.80643575,9.691659999999999,1.0416599999999998,22.3416,83.5,19.25,59.777704166666666,93.37499999999999
2004-06-13,173.45786666666666,2.05167,0.104896,0.9122919166666666,10.8197875,5.51665,15.466700000000001,70.9164,35.25,55.17352916666667,46.12500000000001
2004-06-14,176.48484166666665,1.76543,0.0897137,0.7547295291666667,14.592345,8.791659999999998,22.4333,70.8333,25.5,49.2464625,78.1666
2004-06-15,160.33957916666665,1.36704,0.0421252,0.6530837583333333,13.650326666666666,8.69165,19.7416,77.5,40.1666,63.880291666666665,95
2004-06-16,180.30191875,1.93151,0.0219202,0.8589673416666667,13.541312499999998,11.241699999999998,17.583299999999998,97.1664,67.75,84.37141666666666,53.875
2004-06-17,148.55282916666667,1.66243,0.143342,0.7393488333333333,13.307974999999999,10.791699999999999,19.066699999999997,97.1664,54.4166,84.66905416666667,84.2083
2004-06-18,174.64377916666666,2.14123,0.0877079,0.8271513708333333,13.843046666666666,9.758319999999998,20.175,93.1664,37.75,73.98259166666666,77.6666
2004-06-19,158.78355833333333,2.74773,0.243591,1.0989318333333333,12.243354583333334,7.89999,16.325,93.5,58.3333,77.82630833333333,48.2916
2004-06-20,175.1586875,2.46989,0.17798,0.939190375,11.73992125,9.0833,16.3583,96.5833,55.6666,83.04158333333334,12.0833
2004-06-21,166.0893125,1.33165,0.149651,0.7304587083333334,9.287490833333333,4.8499799999999995,13.825000000000001,93.6664,63.8333,82.74294583333334,64.12499999999999
2004-06-22,193.0294125,1.7869,0.164509,0.9119384166666666,9.938182916666666,7.18333,12.125,90.5,74.25,82.38186666666667,60.6666
2004-06-23,156.50414583333333,1.71003,0.0570824,0.6410900583333333,10.331597499999999,5.374979999999999,18.2916,93.6664,41.0833,74.99299166666667,65.9583
2004-06-24,208.409025,1.51229,0.255667,0.6845623333333334,10.706585833333333,8.791659999999998,12.8,92.75,78.25,86.8130625,106.048
